Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
1343	Spectrogram 1	1	1509.500000	1510.000000	0	0	12	cluster_12	0.9563
1344	Spectrogram 1	1	1509.750000	1510.250000	0	0	noise	cluster_noise	0.0000
1345	Spectrogram 1	1	1510.000000	1510.500000	0	0	3	cluster_3	1.0000
1346	Spectrogram 1	1	1511.000000	1511.750000	0	0	25	cluster_25	0.9560
1347	Spectrogram 1	1	1511.500000	1512.000000	0	0	noise	cluster_noise	0.0000
1348	Spectrogram 1	1	1511.750000	1513.000000	0	0	4	cluster_4	0.9764
1349	Spectrogram 1	1	1512.750000	1513.250000	0	0	noise	cluster_noise	0.0000
1350	Spectrogram 1	1	1513.000000	1513.500000	0	0	26	cluster_26	0.9557
1351	Spectrogram 1	1	1513.250000	1513.750000	0	0	noise	cluster_noise	0.0000
1352	Spectrogram 1	1	1513.500000	1514.500000	0	0	26	cluster_26	0.8572
1353	Spectrogram 1	1	1514.250000	1515.000000	0	0	noise	cluster_noise	0.0000
1354	Spectrogram 1	1	1514.750000	1515.250000	0	0	26	cluster_26	0.8301
1355	Spectrogram 1	1	1515.000000	1515.750000	0	0	noise	cluster_noise	0.0000
1356	Spectrogram 1	1	1515.500000	1516.750000	0	0	4	cluster_4	1.0000
1357	Spectrogram 1	1	1516.500000	1517.000000	0	0	6	cluster_6	0.4339
1358	Spectrogram 1	1	1516.750000	1518.250000	0	0	noise	cluster_noise	0.0000
1359	Spectrogram 1	1	1518.000000	1518.500000	0	0	13	cluster_13	0.7945
1360	Spectrogram 1	1	1522.000000	1522.500000	0	0	noise	cluster_noise	0.0000
1361	Spectrogram 1	1	1522.250000	1522.750000	0	0	9	cluster_9	0.7973
1362	Spectrogram 1	1	1522.500000	1523.750000	0	0	noise	cluster_noise	0.0000
1363	Spectrogram 1	1	1523.500000	1524.000000	0	0	3	cluster_3	1.0000
1364	Spectrogram 1	1	1523.750000	1524.250000	0	0	17	cluster_17	0.9080
1365	Spectrogram 1	1	1524.000000	1525.750000	0	0	noise	cluster_noise	0.0000
1366	Spectrogram 1	1	1525.500000	1526.000000	0	0	12	cluster_12	0.9308
1367	Spectrogram 1	1	1525.750000	1526.250000	0	0	3	cluster_3	1.0000
1368	Spectrogram 1	1	1526.000000	1526.500000	0	0	noise	cluster_noise	0.0000
1369	Spectrogram 1	1	1530.000000	1530.500000	0	0	13	cluster_13	0.6098
1370	Spectrogram 1	1	1530.250000	1531.250000	0	0	3	cluster_3	1.0000
1371	Spectrogram 1	1	1531.000000	1531.500000	0	0	noise	cluster_noise	0.0000
1372	Spectrogram 1	1	1531.250000	1531.750000	0	0	3	cluster_3	1.0000
1373	Spectrogram 1	1	1531.500000	1532.500000	0	0	25	cluster_25	0.9623
1374	Spectrogram 1	1	1532.250000	1533.000000	0	0	noise	cluster_noise	0.0000
1375	Spectrogram 1	1	1532.750000	1533.250000	0	0	13	cluster_13	0.4877
1376	Spectrogram 1	1	1533.000000	1533.500000	0	0	noise	cluster_noise	0.0000
1377	Spectrogram 1	1	1533.250000	1533.750000	0	0	3	cluster_3	1.0000
1378	Spectrogram 1	1	1533.500000	1534.500000	0	0	noise	cluster_noise	0.0000
1379	Spectrogram 1	1	1534.250000	1534.750000	0	0	26	cluster_26	0.9093
1380	Spectrogram 1	1	1534.500000	1535.000000	0	0	noise	cluster_noise	0.0000
1381	Spectrogram 1	1	1534.750000	1535.500000	0	0	26	cluster_26	0.8818
1382	Spectrogram 1	1	1535.250000	1536.000000	0	0	noise	cluster_noise	0.0000
1383	Spectrogram 1	1	1535.750000	1536.250000	0	0	3	cluster_3	1.0000
1384	Spectrogram 1	1	1536.000000	1536.500000	0	0	26	cluster_26	0.8666
1385	Spectrogram 1	1	1536.250000	1536.750000	0	0	noise	cluster_noise	0.0000
1386	Spectrogram 1	1	1536.500000	1537.000000	0	0	26	cluster_26	0.8990
1387	Spectrogram 1	1	1536.750000	1538.500000	0	0	noise	cluster_noise	0.0000
1388	Spectrogram 1	1	1542.000000	1542.750000	0	0	26	cluster_26	0.8910
1389	Spectrogram 1	1	1542.500000	1546.500000	0	0	noise	cluster_noise	0.0000
1390	Spectrogram 1	1	1548.000000	1548.500000	0	0	26	cluster_26	0.8854
1391	Spectrogram 1	1	1548.250000	1548.750000	0	0	noise	cluster_noise	0.0000
1392	Spectrogram 1	1	1548.500000	1549.000000	0	0	26	cluster_26	0.8637
1393	Spectrogram 1	1	1548.750000	1549.250000	0	0	noise	cluster_noise	0.0000
1394	Spectrogram 1	1	1549.000000	1550.000000	0	0	26	cluster_26	0.8882
1395	Spectrogram 1	1	1549.750000	1550.250000	0	0	noise	cluster_noise	0.0000
1396	Spectrogram 1	1	1550.000000	1551.250000	0	0	3	cluster_3	1.0000
1397	Spectrogram 1	1	1551.000000	1552.500000	0	0	25	cluster_25	0.8426
1398	Spectrogram 1	1	1557.000000	1557.500000	0	0	3	cluster_3	1.0000
1399	Spectrogram 1	1	1557.250000	1558.500000	0	0	noise	cluster_noise	0.0000
1400	Spectrogram 1	1	1567.000000	1567.750000	0	0	26	cluster_26	0.8890
1401	Spectrogram 1	1	1567.500000	1568.250000	0	0	noise	cluster_noise	0.0000
1402	Spectrogram 1	1	1568.000000	1568.500000	0	0	26	cluster_26	0.8532
1403	Spectrogram 1	1	1569.000000	1569.750000	0	0	3	cluster_3	1.0000
1404	Spectrogram 1	1	1569.500000	1570.000000	0	0	2	cluster_2	0.7582
1405	Spectrogram 1	1	1569.750000	1570.500000	0	0	noise	cluster_noise	0.0000
1406	Spectrogram 1	1	1581.000000	1581.500000	0	0	26	cluster_26	0.9577
1407	Spectrogram 1	1	1581.250000	1581.750000	0	0	noise	cluster_noise	0.0000
1408	Spectrogram 1	1	1581.500000	1582.000000	0	0	26	cluster_26	0.8610
1409	Spectrogram 1	1	1581.750000	1582.250000	0	0	noise	cluster_noise	0.0000
1410	Spectrogram 1	1	1582.000000	1582.500000	0	0	26	cluster_26	0.9306
1411	Spectrogram 1	1	1583.000000	1583.500000	0	0	noise	cluster_noise	0.0000
1412	Spectrogram 1	1	1583.250000	1583.750000	0	0	26	cluster_26	0.7942
1413	Spectrogram 1	1	1583.500000	1584.500000	0	0	3	cluster_3	1.0000
1414	Spectrogram 1	1	1584.250000	1585.000000	0	0	2	cluster_2	1.0000
1415	Spectrogram 1	1	1584.750000	1585.750000	0	0	noise	cluster_noise	0.0000
1416	Spectrogram 1	1	1585.500000	1586.250000	0	0	26	cluster_26	0.7880
1417	Spectrogram 1	1	1586.000000	1586.500000	0	0	noise	cluster_noise	0.0000
1418	Spectrogram 1	1	1586.250000	1587.500000	0	0	3	cluster_3	0.9784
1419	Spectrogram 1	1	1587.250000	1587.750000	0	0	2	cluster_2	1.0000
1420	Spectrogram 1	1	1587.500000	1588.250000	0	0	noise	cluster_noise	0.0000
1421	Spectrogram 1	1	1588.000000	1588.500000	0	0	26	cluster_26	0.8914
1422	Spectrogram 1	1	1599.000000	1600.250000	0	0	2	cluster_2	0.9300
1423	Spectrogram 1	1	1600.000000	1612.000000	0	0	noise	cluster_noise	0.0000
1424	Spectrogram 1	1	1611.750000	1612.500000	0	0	3	cluster_3	1.0000
1425	Spectrogram 1	1	1614.000000	1614.500000	0	0	26	cluster_26	0.8092
1426	Spectrogram 1	1	1614.250000	1614.750000	0	0	noise	cluster_noise	0.0000
1427	Spectrogram 1	1	1614.500000	1615.000000	0	0	25	cluster_25	0.8945
1428	Spectrogram 1	1	1614.750000	1619.000000	0	0	noise	cluster_noise	0.0000
1429	Spectrogram 1	1	1618.750000	1619.500000	0	0	3	cluster_3	1.0000
1430	Spectrogram 1	1	1620.000000	1620.750000	0	0	2	cluster_2	1.0000
1431	Spectrogram 1	1	1620.500000	1621.250000	0	0	noise	cluster_noise	0.0000
1432	Spectrogram 1	1	1621.000000	1621.500000	0	0	26	cluster_26	0.8020
1433	Spectrogram 1	1	1621.250000	1622.250000	0	0	noise	cluster_noise	0.0000
1434	Spectrogram 1	1	1622.000000	1625.750000	0	0	3	cluster_3	0.9275
1435	Spectrogram 1	1	1625.500000	1626.500000	0	0	noise	cluster_noise	0.0000
1436	Spectrogram 1	1	1627.000000	1627.500000	0	0	3	cluster_3	1.0000
1437	Spectrogram 1	1	1627.250000	1628.000000	0	0	noise	cluster_noise	0.0000
1438	Spectrogram 1	1	1627.750000	1629.000000	0	0	2	cluster_2	1.0000
1439	Spectrogram 1	1	1628.750000	1630.000000	0	0	noise	cluster_noise	0.0000
1440	Spectrogram 1	1	1629.750000	1630.500000	0	0	26	cluster_26	0.8962
1441	Spectrogram 1	1	1632.000000	1632.750000	0	0	2	cluster_2	0.9372
1442	Spectrogram 1	1	1632.500000	1633.000000	0	0	noise	cluster_noise	0.0000
1443	Spectrogram 1	1	1632.750000	1633.500000	0	0	25	cluster_25	0.9829
1444	Spectrogram 1	1	1636.000000	1636.500000	0	0	3	cluster_3	1.0000
1445	Spectrogram 1	1	1636.250000	1637.000000	0	0	noise	cluster_noise	0.0000
1446	Spectrogram 1	1	1636.750000	1637.500000	0	0	26	cluster_26	0.8993
1447	Spectrogram 1	1	1644.000000	1645.500000	0	0	3	cluster_3	1.0000
1448	Spectrogram 1	1	1645.250000	1646.250000	0	0	noise	cluster_noise	0.0000
1449	Spectrogram 1	1	1646.000000	1646.750000	0	0	26	cluster_26	0.8265
1450	Spectrogram 1	1	1646.500000	1647.000000	0	0	noise	cluster_noise	0.0000
1451	Spectrogram 1	1	1646.750000	1649.000000	0	0	2	cluster_2	1.0000
1452	Spectrogram 1	1	1648.750000	1649.500000	0	0	noise	cluster_noise	0.0000
1453	Spectrogram 1	1	1649.250000	1650.000000	0	0	26	cluster_26	0.8054
1454	Spectrogram 1	1	1649.750000	1650.500000	0	0	noise	cluster_noise	0.0000
1455	Spectrogram 1	1	1653.000000	1653.750000	0	0	3	cluster_3	1.0000
1456	Spectrogram 1	1	1653.500000	1654.000000	0	0	25	cluster_25	0.7995
1457	Spectrogram 1	1	1653.750000	1654.500000	0	0	26	cluster_26	0.9214
1458	Spectrogram 1	1	1655.000000	1661.000000	0	0	3	cluster_3	1.0000
1459	Spectrogram 1	1	1660.750000	1661.250000	0	0	26	cluster_26	0.8727
1460	Spectrogram 1	1	1661.000000	1661.750000	0	0	noise	cluster_noise	0.0000
1461	Spectrogram 1	1	1661.500000	1662.250000	0	0	26	cluster_26	0.9074
1462	Spectrogram 1	1	1662.000000	1662.500000	0	0	noise	cluster_noise	0.0000
1463	Spectrogram 1	1	1662.250000	1664.750000	0	0	2	cluster_2	0.9972
1464	Spectrogram 1	1	1664.500000	1665.000000	0	0	noise	cluster_noise	0.0000
1465	Spectrogram 1	1	1664.750000	1665.250000	0	0	26	cluster_26	0.8389
1466	Spectrogram 1	1	1665.000000	1677.500000	0	0	2	cluster_2	0.9555
1467	Spectrogram 1	1	1677.250000	1678.000000	0	0	noise	cluster_noise	0.0000
1468	Spectrogram 1	1	1677.750000	1680.000000	0	0	2	cluster_2	0.9560
1469	Spectrogram 1	1	1679.750000	1680.500000	0	0	noise	cluster_noise	0.0000
1470	Spectrogram 1	1	1680.250000	1681.250000	0	0	26	cluster_26	0.8165
1471	Spectrogram 1	1	1681.000000	1681.500000	0	0	noise	cluster_noise	0.0000
1472	Spectrogram 1	1	1681.250000	1683.750000	0	0	5	cluster_5	0.9915
1473	Spectrogram 1	1	1683.500000	1685.250000	0	0	noise	cluster_noise	0.0000
1474	Spectrogram 1	1	1685.000000	1686.500000	0	0	3	cluster_3	1.0000
1475	Spectrogram 1	1	1689.000000	1691.000000	0	0	2	cluster_2	1.0000
1476	Spectrogram 1	1	1690.750000	1691.250000	0	0	noise	cluster_noise	0.0000
1477	Spectrogram 1	1	1691.000000	1691.500000	0	0	26	cluster_26	0.8170
1478	Spectrogram 1	1	1691.250000	1691.750000	0	0	noise	cluster_noise	0.0000
1479	Spectrogram 1	1	1691.500000	1693.750000	0	0	2	cluster_2	0.9807
1480	Spectrogram 1	1	1693.500000	1694.250000	0	0	25	cluster_25	0.9947
1481	Spectrogram 1	1	1694.000000	1695.000000	0	0	noise	cluster_noise	0.0000
1482	Spectrogram 1	1	1694.750000	1697.750000	0	0	5	cluster_5	0.9671
1483	Spectrogram 1	1	1697.500000	1698.250000	0	0	noise	cluster_noise	0.0000
1484	Spectrogram 1	1	1698.000000	1698.500000	0	0	25	cluster_25	0.7914
1485	Spectrogram 1	1	1698.250000	1699.000000	0	0	noise	cluster_noise	0.0000
1486	Spectrogram 1	1	1698.750000	1701.000000	0	0	3	cluster_3	1.0000
1487	Spectrogram 1	1	1700.750000	1701.250000	0	0	26	cluster_26	0.9474
1488	Spectrogram 1	1	1701.000000	1701.500000	0	0	noise	cluster_noise	0.0000
1489	Spectrogram 1	1	1703.000000	1704.000000	0	0	2	cluster_2	0.9364
1490	Spectrogram 1	1	1703.750000	1704.750000	0	0	noise	cluster_noise	0.0000
1491	Spectrogram 1	1	1704.500000	1706.750000	0	0	2	cluster_2	0.9646
1492	Spectrogram 1	1	1706.500000	1707.000000	0	0	noise	cluster_noise	0.0000
1493	Spectrogram 1	1	1706.750000	1708.000000	0	0	26	cluster_26	0.8476
1494	Spectrogram 1	1	1707.750000	1710.250000	0	0	5	cluster_5	0.9503
1495	Spectrogram 1	1	1710.000000	1712.000000	0	0	noise	cluster_noise	0.0000
1496	Spectrogram 1	1	1711.750000	1714.000000	0	0	3	cluster_3	1.0000
1497	Spectrogram 1	1	1713.750000	1714.500000	0	0	25	cluster_25	1.0000
1498	Spectrogram 1	1	1716.000000	1717.000000	0	0	2	cluster_2	1.0000
1499	Spectrogram 1	1	1716.750000	1717.250000	0	0	noise	cluster_noise	0.0000
1500	Spectrogram 1	1	1717.000000	1717.500000	0	0	26	cluster_26	0.8222
1501	Spectrogram 1	1	1717.250000	1718.000000	0	0	noise	cluster_noise	0.0000
1502	Spectrogram 1	1	1717.750000	1719.750000	0	0	2	cluster_2	1.0000
1503	Spectrogram 1	1	1719.500000	1720.250000	0	0	noise	cluster_noise	0.0000
1504	Spectrogram 1	1	1720.000000	1720.750000	0	0	26	cluster_26	0.8585
1505	Spectrogram 1	1	1720.500000	1721.250000	0	0	noise	cluster_noise	0.0000
1506	Spectrogram 1	1	1721.000000	1724.000000	0	0	5	cluster_5	0.9867
1507	Spectrogram 1	1	1723.750000	1724.250000	0	0	noise	cluster_noise	0.0000
1508	Spectrogram 1	1	1724.000000	1724.500000	0	0	5	cluster_5	1.0000
1509	Spectrogram 1	1	1724.250000	1725.250000	0	0	noise	cluster_noise	0.0000
1510	Spectrogram 1	1	1725.000000	1727.500000	0	0	3	cluster_3	0.9776
1511	Spectrogram 1	1	1727.250000	1728.000000	0	0	noise	cluster_noise	0.0000
1512	Spectrogram 1	1	1727.750000	1728.500000	0	0	26	cluster_26	0.8829
1513	Spectrogram 1	1	1729.000000	1730.500000	0	0	2	cluster_2	1.0000
1514	Spectrogram 1	1	1730.250000	1731.000000	0	0	noise	cluster_noise	0.0000
1515	Spectrogram 1	1	1730.750000	1731.250000	0	0	5	cluster_5	1.0000
1516	Spectrogram 1	1	1731.000000	1731.500000	0	0	noise	cluster_noise	0.0000
1517	Spectrogram 1	1	1731.250000	1732.500000	0	0	2	cluster_2	1.0000
1518	Spectrogram 1	1	1732.250000	1732.750000	0	0	noise	cluster_noise	0.0000
1519	Spectrogram 1	1	1732.500000	1734.000000	0	0	25	cluster_25	0.9150
1520	Spectrogram 1	1	1733.750000	1734.750000	0	0	noise	cluster_noise	0.0000
1521	Spectrogram 1	1	1734.500000	1737.750000	0	0	5	cluster_5	0.9897
1522	Spectrogram 1	1	1737.500000	1738.000000	0	0	noise	cluster_noise	0.0000
1523	Spectrogram 1	1	1737.750000	1738.250000	0	0	5	cluster_5	1.0000
1524	Spectrogram 1	1	1738.000000	1738.500000	0	0	noise	cluster_noise	0.0000
1525	Spectrogram 1	1	1738.250000	1740.250000	0	0	3	cluster_3	1.0000
1526	Spectrogram 1	1	1740.000000	1740.500000	0	0	noise	cluster_noise	0.0000
1527	Spectrogram 1	1	1740.250000	1740.750000	0	0	26	cluster_26	0.9402
1528	Spectrogram 1	1	1740.500000	1741.250000	0	0	noise	cluster_noise	0.0000
1529	Spectrogram 1	1	1741.000000	1741.500000	0	0	9	cluster_9	0.7900
1530	Spectrogram 1	1	1743.000000	1743.750000	0	0	2	cluster_2	0.8174
1531	Spectrogram 1	1	1743.500000	1744.000000	0	0	noise	cluster_noise	0.0000
1532	Spectrogram 1	1	1743.750000	1744.500000	0	0	5	cluster_5	0.9691
1533	Spectrogram 1	1	1744.250000	1746.500000	0	0	2	cluster_2	0.9819
1534	Spectrogram 1	1	1746.250000	1746.750000	0	0	26	cluster_26	0.7840
1535	Spectrogram 1	1	1746.500000	1747.250000	0	0	noise	cluster_noise	0.0000
1536	Spectrogram 1	1	1747.000000	1747.500000	0	0	26	cluster_26	0.8094
1537	Spectrogram 1	1	1747.250000	1749.000000	0	0	5	cluster_5	0.9350
1538	Spectrogram 1	1	1748.750000	1749.250000	0	0	noise	cluster_noise	0.0000
1539	Spectrogram 1	1	1749.000000	1750.000000	0	0	5	cluster_5	1.0000
1540	Spectrogram 1	1	1749.750000	1750.250000	0	0	25	cluster_25	1.0000
1541	Spectrogram 1	1	1750.000000	1750.750000	0	0	noise	cluster_noise	0.0000
1542	Spectrogram 1	1	1750.500000	1752.500000	0	0	3	cluster_3	1.0000
1543	Spectrogram 1	1	1752.250000	1753.000000	0	0	26	cluster_26	0.8446
1544	Spectrogram 1	1	1752.750000	1753.500000	0	0	noise	cluster_noise	0.0000
1545	Spectrogram 1	1	1753.250000	1753.750000	0	0	26	cluster_26	0.9577
1546	Spectrogram 1	1	1753.500000	1754.250000	0	0	5	cluster_5	0.9903
1547	Spectrogram 1	1	1754.000000	1754.500000	0	0	2	cluster_2	1.0000
1548	Spectrogram 1	1	1756.000000	1756.750000	0	0	5	cluster_5	1.0000
1549	Spectrogram 1	1	1756.500000	1757.750000	0	0	2	cluster_2	0.9645
1550	Spectrogram 1	1	1757.500000	1758.000000	0	0	5	cluster_5	1.0000
1551	Spectrogram 1	1	1757.750000	1758.500000	0	0	noise	cluster_noise	0.0000
1552	Spectrogram 1	1	1758.250000	1758.750000	0	0	26	cluster_26	0.8790
1553	Spectrogram 1	1	1758.500000	1759.000000	0	0	noise	cluster_noise	0.0000
1554	Spectrogram 1	1	1758.750000	1759.500000	0	0	26	cluster_26	0.7868
1555	Spectrogram 1	1	1759.250000	1762.250000	0	0	5	cluster_5	1.0000
1556	Spectrogram 1	1	1762.000000	1762.750000	0	0	noise	cluster_noise	0.0000
1557	Spectrogram 1	1	1762.500000	1764.750000	0	0	3	cluster_3	1.0000
1558	Spectrogram 1	1	1764.500000	1765.750000	0	0	noise	cluster_noise	0.0000
1559	Spectrogram 1	1	1765.500000	1766.250000	0	0	5	cluster_5	1.0000
1560	Spectrogram 1	1	1766.000000	1766.750000	0	0	2	cluster_2	0.9634
1561	Spectrogram 1	1	1766.500000	1767.000000	0	0	noise	cluster_noise	0.0000
1562	Spectrogram 1	1	1766.750000	1767.500000	0	0	2	cluster_2	1.0000
1563	Spectrogram 1	1	1768.000000	1768.750000	0	0	5	cluster_5	1.0000
1564	Spectrogram 1	1	1768.500000	1769.250000	0	0	2	cluster_2	0.8876
1565	Spectrogram 1	1	1769.000000	1769.500000	0	0	noise	cluster_noise	0.0000
1566	Spectrogram 1	1	1769.250000	1770.000000	0	0	5	cluster_5	0.9287
1567	Spectrogram 1	1	1769.750000	1771.500000	0	0	noise	cluster_noise	0.0000
1568	Spectrogram 1	1	1771.250000	1771.750000	0	0	26	cluster_26	0.7986
1569	Spectrogram 1	1	1771.500000	1774.500000	0	0	5	cluster_5	1.0000
1570	Spectrogram 1	1	1774.250000	1775.000000	0	0	noise	cluster_noise	0.0000
1571	Spectrogram 1	1	1774.750000	1777.000000	0	0	3	cluster_3	1.0000
1572	Spectrogram 1	1	1776.750000	1777.750000	0	0	noise	cluster_noise	0.0000
1573	Spectrogram 1	1	1777.500000	1778.250000	0	0	26	cluster_26	0.7963
1574	Spectrogram 1	1	1778.000000	1778.750000	0	0	5	cluster_5	1.0000
1575	Spectrogram 1	1	1778.500000	1780.500000	0	0	2	cluster_2	0.9166
1576	Spectrogram 1	1	1780.250000	1780.750000	0	0	noise	cluster_noise	0.0000
1577	Spectrogram 1	1	1780.500000	1781.250000	0	0	5	cluster_5	1.0000
1578	Spectrogram 1	1	1781.000000	1782.750000	0	0	2	cluster_2	0.9979
1579	Spectrogram 1	1	1782.500000	1783.000000	0	0	noise	cluster_noise	0.0000
1580	Spectrogram 1	1	1782.750000	1783.250000	0	0	26	cluster_26	0.7966
1581	Spectrogram 1	1	1783.000000	1783.500000	0	0	noise	cluster_noise	0.0000
1582	Spectrogram 1	1	1783.250000	1783.750000	0	0	26	cluster_26	0.8413
1583	Spectrogram 1	1	1783.500000	1784.250000	0	0	noise	cluster_noise	0.0000
1584	Spectrogram 1	1	1784.000000	1786.500000	0	0	5	cluster_5	1.0000
1585	Spectrogram 1	1	1786.250000	1786.750000	0	0	noise	cluster_noise	0.0000
1586	Spectrogram 1	1	1786.500000	1787.000000	0	0	26	cluster_26	0.8245
1587	Spectrogram 1	1	1786.750000	1789.000000	0	0	3	cluster_3	1.0000
1588	Spectrogram 1	1	1788.750000	1789.250000	0	0	noise	cluster_noise	0.0000
1589	Spectrogram 1	1	1789.000000	1789.500000	0	0	3	cluster_3	1.0000
1590	Spectrogram 1	1	1789.250000	1790.750000	0	0	noise	cluster_noise	0.0000
1591	Spectrogram 1	1	1790.500000	1791.000000	0	0	5	cluster_5	1.0000
1592	Spectrogram 1	1	1790.750000	1791.250000	0	0	noise	cluster_noise	0.0000
1593	Spectrogram 1	1	1791.000000	1791.500000	0	0	2	cluster_2	0.9446
1594	Spectrogram 1	1	1793.000000	1793.500000	0	0	noise	cluster_noise	0.0000
1595	Spectrogram 1	1	1793.250000	1794.000000	0	0	25	cluster_25	0.7189
1596	Spectrogram 1	1	1793.750000	1794.750000	0	0	noise	cluster_noise	0.0000
1597	Spectrogram 1	1	1794.500000	1797.000000	0	0	5	cluster_5	0.9720
1598	Spectrogram 1	1	1796.750000	1797.750000	0	0	noise	cluster_noise	0.0000
1599	Spectrogram 1	1	1797.500000	1800.000000	0	0	3	cluster_3	1.0000
1600	Spectrogram 1	1	1799.750000	1800.750000	0	0	noise	cluster_noise	0.0000
1601	Spectrogram 1	1	1800.500000	1801.000000	0	0	26	cluster_26	0.8252
1602	Spectrogram 1	1	1800.750000	1801.500000	0	0	5	cluster_5	1.0000
1603	Spectrogram 1	1	1801.250000	1801.750000	0	0	noise	cluster_noise	0.0000
1604	Spectrogram 1	1	1801.500000	1803.500000	0	0	2	cluster_2	1.0000
1605	Spectrogram 1	1	1803.250000	1803.750000	0	0	5	cluster_5	1.0000
1606	Spectrogram 1	1	1803.500000	1804.250000	0	0	noise	cluster_noise	0.0000
1607	Spectrogram 1	1	1804.000000	1804.500000	0	0	26	cluster_26	0.8492
1608	Spectrogram 1	1	1806.000000	1807.500000	0	0	5	cluster_5	0.9904
1609	Spectrogram 1	1	1807.250000	1808.500000	0	0	3	cluster_3	0.9515
1610	Spectrogram 1	1	1808.250000	1808.750000	0	0	noise	cluster_noise	0.0000
1611	Spectrogram 1	1	1808.500000	1809.750000	0	0	3	cluster_3	1.0000
1612	Spectrogram 1	1	1809.500000	1810.500000	0	0	noise	cluster_noise	0.0000
1613	Spectrogram 1	1	1810.250000	1811.000000	0	0	25	cluster_25	0.9163
1614	Spectrogram 1	1	1810.750000	1811.250000	0	0	26	cluster_26	0.8197
1615	Spectrogram 1	1	1811.000000	1811.500000	0	0	noise	cluster_noise	0.0000
1616	Spectrogram 1	1	1811.250000	1812.000000	0	0	5	cluster_5	1.0000
1617	Spectrogram 1	1	1811.750000	1812.250000	0	0	noise	cluster_noise	0.0000
1618	Spectrogram 1	1	1812.000000	1814.000000	0	0	2	cluster_2	0.9960
1619	Spectrogram 1	1	1813.750000	1814.750000	0	0	noise	cluster_noise	0.0000
1620	Spectrogram 1	1	1814.500000	1815.000000	0	0	26	cluster_26	0.7905
1621	Spectrogram 1	1	1814.750000	1815.250000	0	0	noise	cluster_noise	0.0000
1622	Spectrogram 1	1	1815.000000	1815.500000	0	0	26	cluster_26	0.8613
1623	Spectrogram 1	1	1816.000000	1818.000000	0	0	5	cluster_5	1.0000
1624	Spectrogram 1	1	1817.750000	1821.000000	0	0	3	cluster_3	0.9871
1625	Spectrogram 1	1	1820.750000	1821.250000	0	0	noise	cluster_noise	0.0000
1626	Spectrogram 1	1	1821.000000	1821.750000	0	0	26	cluster_26	0.8737
1627	Spectrogram 1	1	1821.500000	1822.000000	0	0	noise	cluster_noise	0.0000
1628	Spectrogram 1	1	1821.750000	1822.500000	0	0	5	cluster_5	1.0000
1629	Spectrogram 1	1	1822.250000	1824.250000	0	0	2	cluster_2	1.0000
1630	Spectrogram 1	1	1824.000000	1824.750000	0	0	noise	cluster_noise	0.0000
1631	Spectrogram 1	1	1824.500000	1825.000000	0	0	5	cluster_5	1.0000
1632	Spectrogram 1	1	1824.750000	1825.250000	0	0	noise	cluster_noise	0.0000
1633	Spectrogram 1	1	1825.000000	1826.750000	0	0	2	cluster_2	0.9959
1634	Spectrogram 1	1	1826.500000	1827.750000	0	0	noise	cluster_noise	0.0000
1635	Spectrogram 1	1	1827.500000	1828.000000	0	0	25	cluster_25	0.6965
1636	Spectrogram 1	1	1827.750000	1828.250000	0	0	noise	cluster_noise	0.0000
1637	Spectrogram 1	1	1828.000000	1830.750000	0	0	5	cluster_5	0.9621
1638	Spectrogram 1	1	1830.500000	1831.000000	0	0	noise	cluster_noise	0.0000
1639	Spectrogram 1	1	1830.750000	1831.250000	0	0	5	cluster_5	1.0000
1640	Spectrogram 1	1	1831.000000	1832.750000	0	0	3	cluster_3	1.0000
1641	Spectrogram 1	1	1832.500000	1833.500000	0	0	26	cluster_26	0.8153
1642	Spectrogram 1	1	1833.250000	1833.750000	0	0	noise	cluster_noise	0.0000
1643	Spectrogram 1	1	1833.500000	1834.250000	0	0	9	cluster_9	0.8504
1644	Spectrogram 1	1	1834.000000	1834.500000	0	0	5	cluster_5	0.9015
1645	Spectrogram 1	1	1834.250000	1836.000000	0	0	2	cluster_2	0.9717
1646	Spectrogram 1	1	1835.750000	1836.500000	0	0	noise	cluster_noise	0.0000
1647	Spectrogram 1	1	1837.000000	1838.500000	0	0	2	cluster_2	1.0000
1648	Spectrogram 1	1	1838.250000	1839.250000	0	0	noise	cluster_noise	0.0000
1649	Spectrogram 1	1	1839.000000	1839.750000	0	0	26	cluster_26	0.9041
1650	Spectrogram 1	1	1839.500000	1842.500000	0	0	5	cluster_5	0.9964
1651	Spectrogram 1	1	1842.250000	1843.000000	0	0	noise	cluster_noise	0.0000
1652	Spectrogram 1	1	1842.750000	1844.500000	0	0	3	cluster_3	1.0000
1653	Spectrogram 1	1	1844.250000	1845.000000	0	0	25	cluster_25	0.8222
1654	Spectrogram 1	1	1844.750000	1845.250000	0	0	noise	cluster_noise	0.0000
1655	Spectrogram 1	1	1845.000000	1845.750000	0	0	26	cluster_26	0.8381
1656	Spectrogram 1	1	1845.500000	1846.250000	0	0	noise	cluster_noise	0.0000
1657	Spectrogram 1	1	1846.000000	1846.500000	0	0	18	cluster_18	0.8373
1658	Spectrogram 1	1	1846.250000	1847.000000	0	0	noise	cluster_noise	0.0000
1659	Spectrogram 1	1	1846.750000	1847.500000	0	0	5	cluster_5	1.0000
1660	Spectrogram 1	1	1847.250000	1848.000000	0	0	2	cluster_2	0.8492
