Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
169	Spectrogram 1	1	309.250000	309.750000	0	0	noise	cluster_noise	0.0000
170	Spectrogram 1	1	309.500000	310.000000	0	0	noise	cluster_noise	0.0000
171	Spectrogram 1	1	309.750000	310.250000	0	0	5	cluster_5	1.0000
172	Spectrogram 1	1	310.000000	310.500000	0	0	2	cluster_2	1.0000
173	Spectrogram 1	1	310.250000	310.750000	0	0	2	cluster_2	1.0000
174	Spectrogram 1	1	310.500000	311.000000	0	0	2	cluster_2	1.0000
175	Spectrogram 1	1	310.750000	311.250000	0	0	2	cluster_2	1.0000
176	Spectrogram 1	1	311.000000	311.500000	0	0	2	cluster_2	0.8045
177	Spectrogram 1	1	311.250000	311.750000	0	0	2	cluster_2	1.0000
178	Spectrogram 1	1	311.500000	312.000000	0	0	2	cluster_2	1.0000
179	Spectrogram 1	1	311.750000	312.250000	0	0	2	cluster_2	0.6223
180	Spectrogram 1	1	312.000000	312.500000	0	0	noise	cluster_noise	0.0000
181	Spectrogram 1	1	312.250000	312.750000	0	0	noise	cluster_noise	0.0000
182	Spectrogram 1	1	312.500000	313.000000	0	0	noise	cluster_noise	0.0000
183	Spectrogram 1	1	312.750000	313.250000	0	0	noise	cluster_noise	0.0000
184	Spectrogram 1	1	313.000000	313.500000	0	0	9	cluster_9	0.7801
185	Spectrogram 1	1	313.250000	313.750000	0	0	5	cluster_5	0.9748
186	Spectrogram 1	1	313.500000	314.000000	0	0	5	cluster_5	1.0000
187	Spectrogram 1	1	313.750000	314.250000	0	0	5	cluster_5	1.0000
188	Spectrogram 1	1	314.000000	314.500000	0	0	5	cluster_5	1.0000
189	Spectrogram 1	1	314.250000	314.750000	0	0	5	cluster_5	1.0000
190	Spectrogram 1	1	314.500000	315.000000	0	0	5	cluster_5	1.0000
191	Spectrogram 1	1	314.750000	315.250000	0	0	5	cluster_5	1.0000
192	Spectrogram 1	1	315.000000	315.500000	0	0	5	cluster_5	1.0000
193	Spectrogram 1	1	315.250000	315.750000	0	0	5	cluster_5	1.0000
