Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
175	Spectrogram 1	1	427.500000	428.000000	0	0	noise	cluster_noise	0.0000
176	Spectrogram 1	1	427.750000	428.500000	0	0	13	cluster_13	0.7304
177	Spectrogram 1	1	430.000000	431.250000	0	0	6	cluster_6	0.9640
178	Spectrogram 1	1	431.000000	432.000000	0	0	9	cluster_9	0.8612
179	Spectrogram 1	1	431.750000	432.750000	0	0	noise	cluster_noise	0.0000
180	Spectrogram 1	1	432.500000	433.000000	0	0	13	cluster_13	0.7720
181	Spectrogram 1	1	432.750000	433.250000	0	0	noise	cluster_noise	0.0000
182	Spectrogram 1	1	433.000000	433.500000	0	0	13	cluster_13	0.6844
183	Spectrogram 1	1	433.250000	433.750000	0	0	noise	cluster_noise	0.0000
184	Spectrogram 1	1	433.500000	435.500000	0	0	1	cluster_1	0.9279
185	Spectrogram 1	1	435.250000	435.750000	0	0	6	cluster_6	1.0000
186	Spectrogram 1	1	435.500000	436.000000	0	0	9	cluster_9	0.7898
187	Spectrogram 1	1	435.750000	436.500000	0	0	noise	cluster_noise	0.0000
188	Spectrogram 1	1	439.000000	440.000000	0	0	1	cluster_1	1.0000
189	Spectrogram 1	1	439.750000	440.500000	0	0	noise	cluster_noise	0.0000
190	Spectrogram 1	1	443.000000	443.500000	0	0	9	cluster_9	0.7926
191	Spectrogram 1	1	443.250000	443.750000	0	0	13	cluster_13	0.6817
192	Spectrogram 1	1	443.500000	444.000000	0	0	noise	cluster_noise	0.0000
193	Spectrogram 1	1	443.750000	444.500000	0	0	10	cluster_10	0.9212
194	Spectrogram 1	1	444.250000	444.750000	0	0	13	cluster_13	0.7578
195	Spectrogram 1	1	444.500000	445.750000	0	0	noise	cluster_noise	0.0000
196	Spectrogram 1	1	445.500000	446.000000	0	0	13	cluster_13	0.7703
197	Spectrogram 1	1	445.750000	446.250000	0	0	noise	cluster_noise	0.0000
198	Spectrogram 1	1	446.000000	446.750000	0	0	10	cluster_10	0.8835
