Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
27	Spectrogram 1	1	269.500000	270.000000	0	0	1	cluster_1	1.0000
28	Spectrogram 1	1	269.750000	270.250000	0	0	1	cluster_1	1.0000
29	Spectrogram 1	1	270.000000	270.500000	0	0	1	cluster_1	1.0000
30	Spectrogram 1	1	270.250000	270.750000	0	0	1	cluster_1	1.0000
31	Spectrogram 1	1	270.500000	271.000000	0	0	1	cluster_1	1.0000
32	Spectrogram 1	1	270.750000	271.250000	0	0	1	cluster_1	0.7470
33	Spectrogram 1	1	271.000000	271.500000	0	0	8	cluster_8	1.0000
34	Spectrogram 1	1	271.250000	271.750000	0	0	8	cluster_8	0.8503
35	Spectrogram 1	1	271.500000	272.000000	0	0	8	cluster_8	0.9090
36	Spectrogram 1	1	271.750000	272.250000	0	0	noise	cluster_noise	0.0000
37	Spectrogram 1	1	272.000000	272.500000	0	0	1	cluster_1	0.8645
38	Spectrogram 1	1	272.250000	272.750000	0	0	1	cluster_1	1.0000
39	Spectrogram 1	1	272.500000	273.000000	0	0	1	cluster_1	1.0000
40	Spectrogram 1	1	272.750000	273.250000	0	0	1	cluster_1	1.0000
41	Spectrogram 1	1	273.000000	273.500000	0	0	1	cluster_1	1.0000
42	Spectrogram 1	1	273.250000	273.750000	0	0	1	cluster_1	1.0000
43	Spectrogram 1	1	273.500000	274.000000	0	0	1	cluster_1	1.0000
44	Spectrogram 1	1	273.750000	274.250000	0	0	noise	cluster_noise	0.0000
45	Spectrogram 1	1	274.000000	274.500000	0	0	8	cluster_8	1.0000
46	Spectrogram 1	1	274.250000	274.750000	0	0	8	cluster_8	1.0000
47	Spectrogram 1	1	274.500000	275.000000	0	0	8	cluster_8	1.0000
48	Spectrogram 1	1	274.750000	275.250000	0	0	noise	cluster_noise	0.0000
49	Spectrogram 1	1	275.000000	275.500000	0	0	8	cluster_8	1.0000
50	Spectrogram 1	1	275.250000	275.750000	0	0	noise	cluster_noise	0.0000
51	Spectrogram 1	1	275.500000	276.000000	0	0	noise	cluster_noise	0.0000
52	Spectrogram 1	1	275.750000	276.250000	0	0	16	cluster_16	0.9851
53	Spectrogram 1	1	276.000000	276.500000	0	0	16	cluster_16	1.0000
54	Spectrogram 1	1	276.250000	276.750000	0	0	16	cluster_16	1.0000
55	Spectrogram 1	1	276.500000	277.000000	0	0	noise	cluster_noise	0.0000
56	Spectrogram 1	1	276.750000	277.250000	0	0	noise	cluster_noise	0.0000
57	Spectrogram 1	1	277.000000	277.500000	0	0	noise	cluster_noise	0.0000
58	Spectrogram 1	1	277.250000	277.750000	0	0	17	cluster_17	0.9006
59	Spectrogram 1	1	277.500000	278.000000	0	0	17	cluster_17	0.9020
60	Spectrogram 1	1	277.750000	278.250000	0	0	8	cluster_8	1.0000
61	Spectrogram 1	1	278.000000	278.500000	0	0	noise	cluster_noise	0.0000
62	Spectrogram 1	1	278.250000	278.750000	0	0	17	cluster_17	0.8704
63	Spectrogram 1	1	278.500000	279.000000	0	0	noise	cluster_noise	0.0000
64	Spectrogram 1	1	278.750000	279.250000	0	0	3	cluster_3	0.7411
65	Spectrogram 1	1	279.000000	279.500000	0	0	8	cluster_8	1.0000
66	Spectrogram 1	1	281.000000	281.500000	0	0	8	cluster_8	1.0000
67	Spectrogram 1	1	281.250000	281.750000	0	0	8	cluster_8	1.0000
68	Spectrogram 1	1	281.500000	282.000000	0	0	13	cluster_13	1.0000
69	Spectrogram 1	1	281.750000	282.250000	0	0	noise	cluster_noise	0.0000
70	Spectrogram 1	1	282.000000	282.500000	0	0	1	cluster_1	1.0000
71	Spectrogram 1	1	282.250000	282.750000	0	0	1	cluster_1	1.0000
72	Spectrogram 1	1	282.500000	283.000000	0	0	1	cluster_1	1.0000
73	Spectrogram 1	1	282.750000	283.250000	0	0	1	cluster_1	0.8314
74	Spectrogram 1	1	283.000000	283.500000	0	0	1	cluster_1	1.0000
75	Spectrogram 1	1	283.250000	283.750000	0	0	1	cluster_1	1.0000
76	Spectrogram 1	1	283.500000	284.000000	0	0	1	cluster_1	1.0000
77	Spectrogram 1	1	283.750000	284.250000	0	0	8	cluster_8	1.0000
78	Spectrogram 1	1	284.000000	284.500000	0	0	8	cluster_8	1.0000
79	Spectrogram 1	1	284.250000	284.750000	0	0	13	cluster_13	1.0000
80	Spectrogram 1	1	284.500000	285.000000	0	0	noise	cluster_noise	0.0000
81	Spectrogram 1	1	284.750000	285.250000	0	0	1	cluster_1	0.9290
82	Spectrogram 1	1	285.000000	285.500000	0	0	1	cluster_1	1.0000
83	Spectrogram 1	1	285.250000	285.750000	0	0	1	cluster_1	1.0000
84	Spectrogram 1	1	285.500000	286.000000	0	0	1	cluster_1	1.0000
85	Spectrogram 1	1	285.750000	286.250000	0	0	1	cluster_1	1.0000
86	Spectrogram 1	1	286.000000	286.500000	0	0	1	cluster_1	1.0000
87	Spectrogram 1	1	286.250000	286.750000	0	0	1	cluster_1	0.5419
88	Spectrogram 1	1	286.500000	287.000000	0	0	noise	cluster_noise	0.0000
89	Spectrogram 1	1	286.750000	287.250000	0	0	8	cluster_8	0.8568
90	Spectrogram 1	1	287.000000	287.500000	0	0	8	cluster_8	1.0000
91	Spectrogram 1	1	287.250000	287.750000	0	0	8	cluster_8	1.0000
92	Spectrogram 1	1	287.500000	288.000000	0	0	8	cluster_8	1.0000
93	Spectrogram 1	1	287.750000	288.250000	0	0	13	cluster_13	0.9918
94	Spectrogram 1	1	288.000000	288.500000	0	0	noise	cluster_noise	0.0000
95	Spectrogram 1	1	288.250000	288.750000	0	0	16	cluster_16	1.0000
96	Spectrogram 1	1	288.500000	289.000000	0	0	16	cluster_16	1.0000
97	Spectrogram 1	1	288.750000	289.250000	0	0	noise	cluster_noise	0.0000
98	Spectrogram 1	1	289.000000	289.500000	0	0	noise	cluster_noise	0.0000
99	Spectrogram 1	1	289.250000	289.750000	0	0	noise	cluster_noise	0.0000
100	Spectrogram 1	1	289.500000	290.000000	0	0	noise	cluster_noise	0.0000
101	Spectrogram 1	1	289.750000	290.250000	0	0	noise	cluster_noise	0.0000
102	Spectrogram 1	1	290.000000	290.500000	0	0	noise	cluster_noise	0.0000
103	Spectrogram 1	1	290.250000	290.750000	0	0	17	cluster_17	0.8844
104	Spectrogram 1	1	290.500000	291.000000	0	0	17	cluster_17	0.8919
105	Spectrogram 1	1	290.750000	291.250000	0	0	8	cluster_8	1.0000
106	Spectrogram 1	1	291.000000	291.500000	0	0	3	cluster_3	1.0000
107	Spectrogram 1	1	291.250000	291.750000	0	0	3	cluster_3	0.8586
108	Spectrogram 1	1	291.500000	292.000000	0	0	noise	cluster_noise	0.0000
109	Spectrogram 1	1	291.750000	292.250000	0	0	3	cluster_3	0.8160
110	Spectrogram 1	1	292.000000	292.500000	0	0	3	cluster_3	1.0000
111	Spectrogram 1	1	292.250000	292.750000	0	0	3	cluster_3	1.0000
112	Spectrogram 1	1	292.500000	293.000000	0	0	3	cluster_3	1.0000
113	Spectrogram 1	1	292.750000	293.250000	0	0	3	cluster_3	0.9037
114	Spectrogram 1	1	293.000000	293.500000	0	0	8	cluster_8	1.0000
115	Spectrogram 1	1	295.000000	295.500000	0	0	1	cluster_1	1.0000
116	Spectrogram 1	1	295.250000	295.750000	0	0	1	cluster_1	1.0000
117	Spectrogram 1	1	295.500000	296.000000	0	0	1	cluster_1	0.9063
118	Spectrogram 1	1	295.750000	296.250000	0	0	1	cluster_1	1.0000
119	Spectrogram 1	1	296.000000	296.500000	0	0	1	cluster_1	1.0000
120	Spectrogram 1	1	296.250000	296.750000	0	0	1	cluster_1	0.5983
121	Spectrogram 1	1	296.500000	297.000000	0	0	8	cluster_8	1.0000
122	Spectrogram 1	1	296.750000	297.250000	0	0	8	cluster_8	1.0000
123	Spectrogram 1	1	297.000000	297.500000	0	0	noise	cluster_noise	0.0000
124	Spectrogram 1	1	297.250000	297.750000	0	0	13	cluster_13	0.6618
125	Spectrogram 1	1	297.500000	298.000000	0	0	1	cluster_1	1.0000
126	Spectrogram 1	1	297.750000	298.250000	0	0	1	cluster_1	1.0000
127	Spectrogram 1	1	298.000000	298.500000	0	0	1	cluster_1	1.0000
128	Spectrogram 1	1	298.250000	298.750000	0	0	1	cluster_1	1.0000
129	Spectrogram 1	1	298.500000	299.000000	0	0	1	cluster_1	0.7114
130	Spectrogram 1	1	298.750000	299.250000	0	0	1	cluster_1	1.0000
131	Spectrogram 1	1	299.000000	299.500000	0	0	1	cluster_1	1.0000
132	Spectrogram 1	1	299.250000	299.750000	0	0	8	cluster_8	1.0000
133	Spectrogram 1	1	299.500000	300.000000	0	0	8	cluster_8	1.0000
134	Spectrogram 1	1	299.750000	300.250000	0	0	8	cluster_8	1.0000
135	Spectrogram 1	1	300.000000	300.500000	0	0	8	cluster_8	1.0000
136	Spectrogram 1	1	300.250000	300.750000	0	0	noise	cluster_noise	0.0000
137	Spectrogram 1	1	300.500000	301.000000	0	0	13	cluster_13	0.7305
138	Spectrogram 1	1	300.750000	301.250000	0	0	12	cluster_12	0.7303
139	Spectrogram 1	1	301.000000	301.500000	0	0	noise	cluster_noise	0.0000
140	Spectrogram 1	1	301.250000	301.750000	0	0	noise	cluster_noise	0.0000
141	Spectrogram 1	1	301.500000	302.000000	0	0	noise	cluster_noise	0.0000
142	Spectrogram 1	1	301.750000	302.250000	0	0	noise	cluster_noise	0.0000
143	Spectrogram 1	1	302.000000	302.500000	0	0	noise	cluster_noise	0.0000
144	Spectrogram 1	1	302.250000	302.750000	0	0	17	cluster_17	0.8813
145	Spectrogram 1	1	302.500000	303.000000	0	0	noise	cluster_noise	0.0000
146	Spectrogram 1	1	302.750000	303.250000	0	0	17	cluster_17	0.9968
147	Spectrogram 1	1	303.000000	303.500000	0	0	8	cluster_8	1.0000
148	Spectrogram 1	1	303.250000	303.750000	0	0	3	cluster_3	1.0000
149	Spectrogram 1	1	303.500000	304.000000	0	0	3	cluster_3	0.8747
150	Spectrogram 1	1	303.750000	304.250000	0	0	noise	cluster_noise	0.0000
151	Spectrogram 1	1	304.000000	304.500000	0	0	noise	cluster_noise	0.0000
152	Spectrogram 1	1	304.250000	304.750000	0	0	noise	cluster_noise	0.0000
153	Spectrogram 1	1	304.500000	305.000000	0	0	3	cluster_3	1.0000
154	Spectrogram 1	1	304.750000	305.250000	0	0	3	cluster_3	1.0000
155	Spectrogram 1	1	305.000000	305.500000	0	0	3	cluster_3	1.0000
156	Spectrogram 1	1	305.250000	305.750000	0	0	8	cluster_8	1.0000
157	Spectrogram 1	1	305.500000	306.000000	0	0	8	cluster_8	1.0000
158	Spectrogram 1	1	305.750000	306.250000	0	0	8	cluster_8	1.0000
159	Spectrogram 1	1	306.000000	306.500000	0	0	8	cluster_8	1.0000
160	Spectrogram 1	1	307.000000	307.500000	0	0	13	cluster_13	0.7713
161	Spectrogram 1	1	307.250000	307.750000	0	0	noise	cluster_noise	0.0000
162	Spectrogram 1	1	307.500000	308.000000	0	0	1	cluster_1	1.0000
163	Spectrogram 1	1	307.750000	308.250000	0	0	1	cluster_1	1.0000
164	Spectrogram 1	1	308.000000	308.500000	0	0	1	cluster_1	1.0000
165	Spectrogram 1	1	308.250000	308.750000	0	0	1	cluster_1	1.0000
166	Spectrogram 1	1	308.500000	309.000000	0	0	1	cluster_1	1.0000
167	Spectrogram 1	1	308.750000	309.250000	0	0	noise	cluster_noise	0.0000
168	Spectrogram 1	1	309.000000	309.500000	0	0	8	cluster_8	1.0000
169	Spectrogram 1	1	309.250000	309.750000	0	0	8	cluster_8	1.0000
170	Spectrogram 1	1	309.500000	310.000000	0	0	8	cluster_8	1.0000
171	Spectrogram 1	1	309.750000	310.250000	0	0	13	cluster_13	0.6766
172	Spectrogram 1	1	310.000000	310.500000	0	0	1	cluster_1	1.0000
173	Spectrogram 1	1	310.250000	310.750000	0	0	1	cluster_1	1.0000
174	Spectrogram 1	1	310.500000	311.000000	0	0	1	cluster_1	1.0000
175	Spectrogram 1	1	310.750000	311.250000	0	0	1	cluster_1	1.0000
176	Spectrogram 1	1	311.000000	311.500000	0	0	1	cluster_1	0.8412
177	Spectrogram 1	1	311.250000	311.750000	0	0	1	cluster_1	1.0000
178	Spectrogram 1	1	311.500000	312.000000	0	0	1	cluster_1	1.0000
179	Spectrogram 1	1	311.750000	312.250000	0	0	1	cluster_1	0.5867
180	Spectrogram 1	1	312.000000	312.500000	0	0	8	cluster_8	0.8599
181	Spectrogram 1	1	312.250000	312.750000	0	0	noise	cluster_noise	0.0000
182	Spectrogram 1	1	312.500000	313.000000	0	0	8	cluster_8	0.8407
183	Spectrogram 1	1	312.750000	313.250000	0	0	8	cluster_8	1.0000
184	Spectrogram 1	1	313.000000	313.500000	0	0	8	cluster_8	0.9860
185	Spectrogram 1	1	313.250000	313.750000	0	0	noise	cluster_noise	0.0000
186	Spectrogram 1	1	313.500000	314.000000	0	0	noise	cluster_noise	0.0000
187	Spectrogram 1	1	313.750000	314.250000	0	0	18	cluster_18	0.9062
188	Spectrogram 1	1	314.000000	314.500000	0	0	18	cluster_18	0.9747
189	Spectrogram 1	1	314.250000	314.750000	0	0	18	cluster_18	0.9196
190	Spectrogram 1	1	314.500000	315.000000	0	0	18	cluster_18	1.0000
191	Spectrogram 1	1	314.750000	315.250000	0	0	18	cluster_18	1.0000
192	Spectrogram 1	1	315.000000	315.500000	0	0	noise	cluster_noise	0.0000
193	Spectrogram 1	1	315.250000	315.750000	0	0	noise	cluster_noise	0.0000
194	Spectrogram 1	1	315.500000	316.000000	0	0	19	cluster_19	1.0000
195	Spectrogram 1	1	315.750000	316.250000	0	0	noise	cluster_noise	0.0000
196	Spectrogram 1	1	316.000000	316.500000	0	0	8	cluster_8	1.0000
197	Spectrogram 1	1	316.250000	316.750000	0	0	8	cluster_8	1.0000
198	Spectrogram 1	1	316.500000	317.000000	0	0	noise	cluster_noise	0.0000
199	Spectrogram 1	1	316.750000	317.250000	0	0	noise	cluster_noise	0.0000
200	Spectrogram 1	1	317.000000	317.500000	0	0	3	cluster_3	1.0000
201	Spectrogram 1	1	317.250000	317.750000	0	0	3	cluster_3	1.0000
202	Spectrogram 1	1	317.500000	318.000000	0	0	3	cluster_3	0.9549
203	Spectrogram 1	1	317.750000	318.250000	0	0	3	cluster_3	1.0000
204	Spectrogram 1	1	318.000000	318.500000	0	0	3	cluster_3	1.0000
205	Spectrogram 1	1	318.250000	318.750000	0	0	3	cluster_3	1.0000
206	Spectrogram 1	1	318.500000	319.000000	0	0	8	cluster_8	1.0000
207	Spectrogram 1	1	318.750000	319.250000	0	0	8	cluster_8	0.9277
208	Spectrogram 1	1	319.000000	319.500000	0	0	8	cluster_8	1.0000
209	Spectrogram 1	1	320.000000	320.500000	0	0	13	cluster_13	0.6743
210	Spectrogram 1	1	320.250000	320.750000	0	0	1	cluster_1	1.0000
211	Spectrogram 1	1	320.500000	321.000000	0	0	1	cluster_1	1.0000
212	Spectrogram 1	1	320.750000	321.250000	0	0	1	cluster_1	1.0000
213	Spectrogram 1	1	321.000000	321.500000	0	0	1	cluster_1	1.0000
214	Spectrogram 1	1	321.250000	321.750000	0	0	1	cluster_1	0.8248
215	Spectrogram 1	1	321.500000	322.000000	0	0	1	cluster_1	1.0000
216	Spectrogram 1	1	321.750000	322.250000	0	0	1	cluster_1	1.0000
217	Spectrogram 1	1	322.000000	322.500000	0	0	1	cluster_1	0.7538
218	Spectrogram 1	1	322.250000	322.750000	0	0	8	cluster_8	0.9791
219	Spectrogram 1	1	322.500000	323.000000	0	0	8	cluster_8	1.0000
220	Spectrogram 1	1	322.750000	323.250000	0	0	13	cluster_13	0.6790
221	Spectrogram 1	1	323.000000	323.500000	0	0	1	cluster_1	0.7369
222	Spectrogram 1	1	323.250000	323.750000	0	0	1	cluster_1	1.0000
223	Spectrogram 1	1	323.500000	324.000000	0	0	1	cluster_1	1.0000
224	Spectrogram 1	1	323.750000	324.250000	0	0	1	cluster_1	1.0000
225	Spectrogram 1	1	324.000000	324.500000	0	0	1	cluster_1	1.0000
226	Spectrogram 1	1	324.250000	324.750000	0	0	1	cluster_1	1.0000
227	Spectrogram 1	1	324.500000	325.000000	0	0	1	cluster_1	1.0000
228	Spectrogram 1	1	324.750000	325.250000	0	0	1	cluster_1	0.5736
229	Spectrogram 1	1	325.000000	325.500000	0	0	8	cluster_8	1.0000
230	Spectrogram 1	1	325.250000	325.750000	0	0	8	cluster_8	1.0000
231	Spectrogram 1	1	325.500000	326.000000	0	0	8	cluster_8	1.0000
232	Spectrogram 1	1	325.750000	326.250000	0	0	8	cluster_8	1.0000
233	Spectrogram 1	1	326.000000	326.500000	0	0	8	cluster_8	0.8649
234	Spectrogram 1	1	326.250000	326.750000	0	0	13	cluster_13	1.0000
235	Spectrogram 1	1	326.500000	327.000000	0	0	noise	cluster_noise	0.0000
236	Spectrogram 1	1	326.750000	327.250000	0	0	noise	cluster_noise	0.0000
237	Spectrogram 1	1	327.000000	327.500000	0	0	noise	cluster_noise	0.0000
238	Spectrogram 1	1	327.250000	327.750000	0	0	noise	cluster_noise	0.0000
239	Spectrogram 1	1	327.500000	328.000000	0	0	noise	cluster_noise	0.0000
240	Spectrogram 1	1	327.750000	328.250000	0	0	noise	cluster_noise	0.0000
241	Spectrogram 1	1	328.000000	328.500000	0	0	17	cluster_17	0.8657
242	Spectrogram 1	1	328.250000	328.750000	0	0	17	cluster_17	0.9275
243	Spectrogram 1	1	328.500000	329.000000	0	0	17	cluster_17	0.8662
244	Spectrogram 1	1	328.750000	329.250000	0	0	noise	cluster_noise	0.0000
245	Spectrogram 1	1	329.000000	329.500000	0	0	8	cluster_8	1.0000
246	Spectrogram 1	1	329.250000	329.750000	0	0	noise	cluster_noise	0.0000
247	Spectrogram 1	1	329.500000	330.000000	0	0	3	cluster_3	1.0000
248	Spectrogram 1	1	329.750000	330.250000	0	0	3	cluster_3	0.8493
249	Spectrogram 1	1	330.000000	330.500000	0	0	3	cluster_3	1.0000
250	Spectrogram 1	1	330.250000	330.750000	0	0	3	cluster_3	1.0000
251	Spectrogram 1	1	330.500000	331.000000	0	0	3	cluster_3	1.0000
252	Spectrogram 1	1	330.750000	331.250000	0	0	3	cluster_3	1.0000
253	Spectrogram 1	1	331.000000	331.500000	0	0	8	cluster_8	1.0000
254	Spectrogram 1	1	331.250000	331.750000	0	0	3	cluster_3	1.0000
255	Spectrogram 1	1	331.500000	332.000000	0	0	3	cluster_3	1.0000
256	Spectrogram 1	1	331.750000	332.250000	0	0	8	cluster_8	1.0000
257	Spectrogram 1	1	332.000000	332.500000	0	0	8	cluster_8	1.0000
258	Spectrogram 1	1	334.000000	334.500000	0	0	noise	cluster_noise	0.0000
259	Spectrogram 1	1	334.250000	334.750000	0	0	noise	cluster_noise	0.0000
260	Spectrogram 1	1	334.500000	335.000000	0	0	noise	cluster_noise	0.0000
261	Spectrogram 1	1	334.750000	335.250000	0	0	17	cluster_17	0.9320
262	Spectrogram 1	1	335.000000	335.500000	0	0	noise	cluster_noise	0.0000
263	Spectrogram 1	1	335.250000	335.750000	0	0	noise	cluster_noise	0.0000
264	Spectrogram 1	1	335.500000	336.000000	0	0	noise	cluster_noise	0.0000
265	Spectrogram 1	1	335.750000	336.250000	0	0	17	cluster_17	0.9539
266	Spectrogram 1	1	336.000000	336.500000	0	0	noise	cluster_noise	0.0000
267	Spectrogram 1	1	336.250000	336.750000	0	0	8	cluster_8	1.0000
268	Spectrogram 1	1	336.500000	337.000000	0	0	8	cluster_8	1.0000
269	Spectrogram 1	1	336.750000	337.250000	0	0	8	cluster_8	1.0000
270	Spectrogram 1	1	337.000000	337.500000	0	0	8	cluster_8	1.0000
271	Spectrogram 1	1	337.250000	337.750000	0	0	8	cluster_8	1.0000
272	Spectrogram 1	1	337.500000	338.000000	0	0	13	cluster_13	1.0000
273	Spectrogram 1	1	337.750000	338.250000	0	0	18	cluster_18	0.8251
274	Spectrogram 1	1	338.000000	338.500000	0	0	18	cluster_18	1.0000
275	Spectrogram 1	1	338.250000	338.750000	0	0	noise	cluster_noise	0.0000
276	Spectrogram 1	1	338.500000	339.000000	0	0	18	cluster_18	0.6983
277	Spectrogram 1	1	338.750000	339.250000	0	0	noise	cluster_noise	0.0000
278	Spectrogram 1	1	339.000000	339.500000	0	0	noise	cluster_noise	0.0000
279	Spectrogram 1	1	339.250000	339.750000	0	0	8	cluster_8	0.9968
280	Spectrogram 1	1	339.500000	340.000000	0	0	8	cluster_8	1.0000
281	Spectrogram 1	1	339.750000	340.250000	0	0	8	cluster_8	1.0000
282	Spectrogram 1	1	340.000000	340.500000	0	0	8	cluster_8	1.0000
283	Spectrogram 1	1	340.250000	340.750000	0	0	3	cluster_3	1.0000
284	Spectrogram 1	1	340.500000	341.000000	0	0	3	cluster_3	0.8332
285	Spectrogram 1	1	340.750000	341.250000	0	0	noise	cluster_noise	0.0000
286	Spectrogram 1	1	341.000000	341.500000	0	0	3	cluster_3	0.7591
287	Spectrogram 1	1	341.250000	341.750000	0	0	noise	cluster_noise	0.0000
288	Spectrogram 1	1	341.500000	342.000000	0	0	3	cluster_3	1.0000
289	Spectrogram 1	1	341.750000	342.250000	0	0	3	cluster_3	0.7656
290	Spectrogram 1	1	342.000000	342.500000	0	0	8	cluster_8	1.0000
291	Spectrogram 1	1	342.250000	342.750000	0	0	8	cluster_8	1.0000
292	Spectrogram 1	1	342.500000	343.000000	0	0	8	cluster_8	1.0000
293	Spectrogram 1	1	342.750000	343.250000	0	0	8	cluster_8	1.0000
294	Spectrogram 1	1	343.000000	343.500000	0	0	8	cluster_8	1.0000
295	Spectrogram 1	1	345.000000	345.500000	0	0	20	cluster_20	0.6462
296	Spectrogram 1	1	345.250000	345.750000	0	0	20	cluster_20	0.5778
297	Spectrogram 1	1	345.500000	346.000000	0	0	noise	cluster_noise	0.0000
298	Spectrogram 1	1	345.750000	346.250000	0	0	noise	cluster_noise	0.0000
299	Spectrogram 1	1	346.000000	346.500000	0	0	noise	cluster_noise	0.0000
300	Spectrogram 1	1	346.250000	346.750000	0	0	noise	cluster_noise	0.0000
301	Spectrogram 1	1	346.500000	347.000000	0	0	17	cluster_17	0.8836
302	Spectrogram 1	1	346.750000	347.250000	0	0	17	cluster_17	0.8903
303	Spectrogram 1	1	347.000000	347.500000	0	0	17	cluster_17	0.9735
304	Spectrogram 1	1	347.250000	347.750000	0	0	8	cluster_8	1.0000
305	Spectrogram 1	1	347.500000	348.000000	0	0	noise	cluster_noise	0.0000
306	Spectrogram 1	1	347.750000	348.250000	0	0	8	cluster_8	1.0000
307	Spectrogram 1	1	348.000000	348.500000	0	0	noise	cluster_noise	0.0000
308	Spectrogram 1	1	348.250000	348.750000	0	0	8	cluster_8	1.0000
309	Spectrogram 1	1	348.500000	349.000000	0	0	8	cluster_8	1.0000
310	Spectrogram 1	1	348.750000	349.250000	0	0	8	cluster_8	1.0000
311	Spectrogram 1	1	349.000000	349.500000	0	0	noise	cluster_noise	0.0000
312	Spectrogram 1	1	349.250000	349.750000	0	0	18	cluster_18	0.9535
313	Spectrogram 1	1	349.500000	350.000000	0	0	18	cluster_18	1.0000
314	Spectrogram 1	1	349.750000	350.250000	0	0	18	cluster_18	1.0000
315	Spectrogram 1	1	350.000000	350.500000	0	0	18	cluster_18	1.0000
316	Spectrogram 1	1	350.250000	350.750000	0	0	18	cluster_18	0.8438
317	Spectrogram 1	1	350.500000	351.000000	0	0	noise	cluster_noise	0.0000
318	Spectrogram 1	1	350.750000	351.250000	0	0	noise	cluster_noise	0.0000
319	Spectrogram 1	1	351.000000	351.500000	0	0	19	cluster_19	0.9714
320	Spectrogram 1	1	351.250000	351.750000	0	0	17	cluster_17	0.9259
321	Spectrogram 1	1	351.500000	352.000000	0	0	noise	cluster_noise	0.0000
322	Spectrogram 1	1	351.750000	352.250000	0	0	3	cluster_3	1.0000
323	Spectrogram 1	1	352.000000	352.500000	0	0	3	cluster_3	1.0000
324	Spectrogram 1	1	352.250000	352.750000	0	0	3	cluster_3	1.0000
325	Spectrogram 1	1	352.500000	353.000000	0	0	3	cluster_3	0.9971
326	Spectrogram 1	1	352.750000	353.250000	0	0	3	cluster_3	0.8011
327	Spectrogram 1	1	353.000000	353.500000	0	0	8	cluster_8	1.0000
328	Spectrogram 1	1	353.250000	353.750000	0	0	8	cluster_8	1.0000
329	Spectrogram 1	1	353.500000	354.000000	0	0	8	cluster_8	1.0000
330	Spectrogram 1	1	353.750000	354.250000	0	0	8	cluster_8	1.0000
331	Spectrogram 1	1	354.000000	354.500000	0	0	8	cluster_8	1.0000
332	Spectrogram 1	1	354.250000	354.750000	0	0	8	cluster_8	1.0000
333	Spectrogram 1	1	354.500000	355.000000	0	0	8	cluster_8	1.0000
334	Spectrogram 1	1	354.750000	355.250000	0	0	8	cluster_8	1.0000
335	Spectrogram 1	1	355.000000	355.500000	0	0	8	cluster_8	1.0000
336	Spectrogram 1	1	355.250000	355.750000	0	0	8	cluster_8	1.0000
337	Spectrogram 1	1	355.500000	356.000000	0	0	noise	cluster_noise	0.0000
338	Spectrogram 1	1	355.750000	356.250000	0	0	noise	cluster_noise	0.0000
339	Spectrogram 1	1	356.000000	356.500000	0	0	noise	cluster_noise	0.0000
340	Spectrogram 1	1	356.250000	356.750000	0	0	noise	cluster_noise	0.0000
341	Spectrogram 1	1	356.500000	357.000000	0	0	20	cluster_20	0.7531
342	Spectrogram 1	1	356.750000	357.250000	0	0	20	cluster_20	0.6553
343	Spectrogram 1	1	357.000000	357.500000	0	0	20	cluster_20	1.0000
