Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
51	Spectrogram 1	1	295.000000	296.750000	0	0	1	cluster_1	0.9174
52	Spectrogram 1	1	296.500000	297.250000	0	0	8	cluster_8	1.0000
53	Spectrogram 1	1	297.000000	297.500000	0	0	noise	cluster_noise	0.0000
54	Spectrogram 1	1	297.250000	297.750000	0	0	13	cluster_13	0.6618
55	Spectrogram 1	1	297.500000	299.500000	0	0	1	cluster_1	0.9588
56	Spectrogram 1	1	299.250000	300.500000	0	0	8	cluster_8	1.0000
57	Spectrogram 1	1	300.250000	300.750000	0	0	noise	cluster_noise	0.0000
58	Spectrogram 1	1	300.500000	301.000000	0	0	13	cluster_13	0.7305
59	Spectrogram 1	1	300.750000	301.250000	0	0	12	cluster_12	0.7303
60	Spectrogram 1	1	301.000000	302.500000	0	0	noise	cluster_noise	0.0000
61	Spectrogram 1	1	302.250000	302.750000	0	0	17	cluster_17	0.8813
62	Spectrogram 1	1	302.500000	303.000000	0	0	noise	cluster_noise	0.0000
63	Spectrogram 1	1	302.750000	303.250000	0	0	17	cluster_17	0.9968
64	Spectrogram 1	1	303.000000	303.500000	0	0	8	cluster_8	1.0000
65	Spectrogram 1	1	303.250000	304.000000	0	0	3	cluster_3	0.9374
66	Spectrogram 1	1	303.750000	304.750000	0	0	noise	cluster_noise	0.0000
67	Spectrogram 1	1	304.500000	305.500000	0	0	3	cluster_3	1.0000
68	Spectrogram 1	1	305.250000	306.500000	0	0	8	cluster_8	1.0000
69	Spectrogram 1	1	307.000000	307.500000	0	0	13	cluster_13	0.7713
70	Spectrogram 1	1	307.250000	307.750000	0	0	noise	cluster_noise	0.0000
71	Spectrogram 1	1	307.500000	309.000000	0	0	1	cluster_1	1.0000
72	Spectrogram 1	1	308.750000	309.250000	0	0	noise	cluster_noise	0.0000
73	Spectrogram 1	1	309.000000	310.000000	0	0	8	cluster_8	1.0000
74	Spectrogram 1	1	309.750000	310.250000	0	0	13	cluster_13	0.6766
75	Spectrogram 1	1	310.000000	312.250000	0	0	1	cluster_1	0.9285
76	Spectrogram 1	1	312.000000	312.500000	0	0	8	cluster_8	0.8599
77	Spectrogram 1	1	312.250000	312.750000	0	0	noise	cluster_noise	0.0000
78	Spectrogram 1	1	312.500000	313.500000	0	0	8	cluster_8	0.9422
79	Spectrogram 1	1	313.250000	314.000000	0	0	noise	cluster_noise	0.0000
80	Spectrogram 1	1	313.750000	315.250000	0	0	18	cluster_18	0.9601
81	Spectrogram 1	1	315.000000	315.750000	0	0	noise	cluster_noise	0.0000
82	Spectrogram 1	1	315.500000	316.000000	0	0	19	cluster_19	1.0000
83	Spectrogram 1	1	315.750000	316.250000	0	0	noise	cluster_noise	0.0000
84	Spectrogram 1	1	316.000000	316.750000	0	0	8	cluster_8	1.0000
85	Spectrogram 1	1	316.500000	317.250000	0	0	noise	cluster_noise	0.0000
86	Spectrogram 1	1	317.000000	318.750000	0	0	3	cluster_3	0.9925
87	Spectrogram 1	1	318.500000	319.500000	0	0	8	cluster_8	0.9759
88	Spectrogram 1	1	320.000000	320.500000	0	0	13	cluster_13	0.6743
89	Spectrogram 1	1	320.250000	322.500000	0	0	1	cluster_1	0.9473
90	Spectrogram 1	1	322.250000	323.000000	0	0	8	cluster_8	0.9895
91	Spectrogram 1	1	322.750000	323.250000	0	0	13	cluster_13	0.6790
92	Spectrogram 1	1	323.000000	325.250000	0	0	1	cluster_1	0.9138
93	Spectrogram 1	1	325.000000	326.500000	0	0	8	cluster_8	0.9730
94	Spectrogram 1	1	326.250000	326.750000	0	0	13	cluster_13	1.0000
95	Spectrogram 1	1	326.500000	328.250000	0	0	noise	cluster_noise	0.0000
96	Spectrogram 1	1	328.000000	329.000000	0	0	17	cluster_17	0.8865
97	Spectrogram 1	1	328.750000	329.250000	0	0	noise	cluster_noise	0.0000
98	Spectrogram 1	1	329.000000	329.500000	0	0	8	cluster_8	1.0000
99	Spectrogram 1	1	329.250000	329.750000	0	0	noise	cluster_noise	0.0000
100	Spectrogram 1	1	329.500000	331.250000	0	0	3	cluster_3	0.9749
101	Spectrogram 1	1	331.000000	331.500000	0	0	8	cluster_8	1.0000
102	Spectrogram 1	1	331.250000	332.000000	0	0	3	cluster_3	1.0000
103	Spectrogram 1	1	331.750000	332.500000	0	0	8	cluster_8	1.0000
104	Spectrogram 1	1	334.000000	335.000000	0	0	noise	cluster_noise	0.0000
105	Spectrogram 1	1	334.750000	335.250000	0	0	17	cluster_17	0.9320
106	Spectrogram 1	1	335.000000	336.000000	0	0	noise	cluster_noise	0.0000
107	Spectrogram 1	1	335.750000	336.250000	0	0	17	cluster_17	0.9539
108	Spectrogram 1	1	336.000000	336.500000	0	0	noise	cluster_noise	0.0000
109	Spectrogram 1	1	336.250000	337.750000	0	0	8	cluster_8	1.0000
110	Spectrogram 1	1	337.500000	338.000000	0	0	13	cluster_13	1.0000
111	Spectrogram 1	1	337.750000	338.500000	0	0	18	cluster_18	0.9125
112	Spectrogram 1	1	338.250000	338.750000	0	0	noise	cluster_noise	0.0000
113	Spectrogram 1	1	338.500000	339.000000	0	0	18	cluster_18	0.6983
114	Spectrogram 1	1	338.750000	339.500000	0	0	noise	cluster_noise	0.0000
115	Spectrogram 1	1	339.250000	340.500000	0	0	8	cluster_8	0.9992
116	Spectrogram 1	1	340.250000	341.000000	0	0	3	cluster_3	0.9166
117	Spectrogram 1	1	340.750000	341.250000	0	0	noise	cluster_noise	0.0000
118	Spectrogram 1	1	341.000000	341.500000	0	0	3	cluster_3	0.7591
119	Spectrogram 1	1	341.250000	341.750000	0	0	noise	cluster_noise	0.0000
120	Spectrogram 1	1	341.500000	342.250000	0	0	3	cluster_3	0.8828
121	Spectrogram 1	1	342.000000	343.500000	0	0	8	cluster_8	1.0000
122	Spectrogram 1	1	345.000000	345.750000	0	0	20	cluster_20	0.6120
123	Spectrogram 1	1	345.500000	346.750000	0	0	noise	cluster_noise	0.0000
124	Spectrogram 1	1	346.500000	347.500000	0	0	17	cluster_17	0.9158
125	Spectrogram 1	1	347.250000	347.750000	0	0	8	cluster_8	1.0000
126	Spectrogram 1	1	347.500000	348.000000	0	0	noise	cluster_noise	0.0000
127	Spectrogram 1	1	347.750000	348.250000	0	0	8	cluster_8	1.0000
128	Spectrogram 1	1	348.000000	348.500000	0	0	noise	cluster_noise	0.0000
129	Spectrogram 1	1	348.250000	349.250000	0	0	8	cluster_8	1.0000
130	Spectrogram 1	1	349.000000	349.500000	0	0	noise	cluster_noise	0.0000
131	Spectrogram 1	1	349.250000	350.750000	0	0	18	cluster_18	0.9595
132	Spectrogram 1	1	350.500000	351.250000	0	0	noise	cluster_noise	0.0000
133	Spectrogram 1	1	351.000000	351.500000	0	0	19	cluster_19	0.9714
134	Spectrogram 1	1	351.250000	351.750000	0	0	17	cluster_17	0.9259
135	Spectrogram 1	1	351.500000	352.000000	0	0	noise	cluster_noise	0.0000
136	Spectrogram 1	1	351.750000	353.250000	0	0	3	cluster_3	0.9596
137	Spectrogram 1	1	353.000000	355.750000	0	0	8	cluster_8	1.0000
138	Spectrogram 1	1	355.500000	356.750000	0	0	noise	cluster_noise	0.0000
139	Spectrogram 1	1	356.500000	357.750000	0	0	20	cluster_20	0.8521
140	Spectrogram 1	1	357.500000	358.750000	0	0	noise	cluster_noise	0.0000
141	Spectrogram 1	1	358.500000	360.250000	0	0	8	cluster_8	1.0000
142	Spectrogram 1	1	360.000000	360.500000	0	0	3	cluster_3	1.0000
143	Spectrogram 1	1	360.250000	360.750000	0	0	13	cluster_13	0.8213
144	Spectrogram 1	1	360.500000	361.750000	0	0	18	cluster_18	0.9570
145	Spectrogram 1	1	361.500000	362.000000	0	0	noise	cluster_noise	0.0000
146	Spectrogram 1	1	361.750000	362.750000	0	0	19	cluster_19	0.9662
147	Spectrogram 1	1	362.500000	363.250000	0	0	8	cluster_8	0.8984
148	Spectrogram 1	1	363.000000	363.500000	0	0	noise	cluster_noise	0.0000
149	Spectrogram 1	1	363.250000	363.750000	0	0	13	cluster_13	0.7835
150	Spectrogram 1	1	363.500000	365.000000	0	0	8	cluster_8	0.9335
151	Spectrogram 1	1	364.750000	365.500000	0	0	noise	cluster_noise	0.0000
152	Spectrogram 1	1	365.250000	365.750000	0	0	8	cluster_8	1.0000
153	Spectrogram 1	1	365.500000	366.000000	0	0	noise	cluster_noise	0.0000
154	Spectrogram 1	1	365.750000	366.250000	0	0	8	cluster_8	0.8618
155	Spectrogram 1	1	366.000000	366.500000	0	0	noise	cluster_noise	0.0000
156	Spectrogram 1	1	366.250000	367.250000	0	0	8	cluster_8	0.9554
157	Spectrogram 1	1	367.000000	367.500000	0	0	noise	cluster_noise	0.0000
158	Spectrogram 1	1	367.250000	368.000000	0	0	8	cluster_8	0.9835
159	Spectrogram 1	1	367.750000	368.500000	0	0	noise	cluster_noise	0.0000
160	Spectrogram 1	1	368.250000	370.000000	0	0	8	cluster_8	0.9869
161	Spectrogram 1	1	369.750000	370.750000	0	0	noise	cluster_noise	0.0000
162	Spectrogram 1	1	370.500000	371.750000	0	0	8	cluster_8	0.9734
163	Spectrogram 1	1	371.500000	372.000000	0	0	noise	cluster_noise	0.0000
164	Spectrogram 1	1	371.750000	372.500000	0	0	21	cluster_21	0.8397
165	Spectrogram 1	1	372.250000	372.750000	0	0	22	cluster_22	1.0000
166	Spectrogram 1	1	372.500000	374.750000	0	0	noise	cluster_noise	0.0000
167	Spectrogram 1	1	374.500000	375.000000	0	0	17	cluster_17	1.0000
168	Spectrogram 1	1	374.750000	376.250000	0	0	8	cluster_8	0.9718
169	Spectrogram 1	1	376.000000	376.500000	0	0	13	cluster_13	1.0000
170	Spectrogram 1	1	376.250000	376.750000	0	0	noise	cluster_noise	0.0000
171	Spectrogram 1	1	376.500000	377.500000	0	0	18	cluster_18	0.8536
172	Spectrogram 1	1	377.250000	378.000000	0	0	19	cluster_19	0.9447
173	Spectrogram 1	1	377.750000	378.250000	0	0	noise	cluster_noise	0.0000
174	Spectrogram 1	1	378.000000	378.500000	0	0	19	cluster_19	0.8275
175	Spectrogram 1	1	378.250000	379.500000	0	0	8	cluster_8	0.9425
176	Spectrogram 1	1	379.250000	379.750000	0	0	noise	cluster_noise	0.0000
177	Spectrogram 1	1	379.500000	381.000000	0	0	8	cluster_8	0.9364
178	Spectrogram 1	1	380.750000	381.250000	0	0	noise	cluster_noise	0.0000
179	Spectrogram 1	1	381.000000	388.500000	0	0	8	cluster_8	0.9620
180	Spectrogram 1	1	388.250000	391.250000	0	0	noise	cluster_noise	0.0000
181	Spectrogram 1	1	391.000000	392.750000	0	0	8	cluster_8	0.9807
182	Spectrogram 1	1	392.500000	393.000000	0	0	13	cluster_13	0.6841
183	Spectrogram 1	1	392.750000	393.250000	0	0	noise	cluster_noise	0.0000
184	Spectrogram 1	1	393.000000	393.750000	0	0	18	cluster_18	0.9773
185	Spectrogram 1	1	393.500000	394.000000	0	0	noise	cluster_noise	0.0000
186	Spectrogram 1	1	393.750000	395.000000	0	0	19	cluster_19	0.9328
187	Spectrogram 1	1	394.750000	397.250000	0	0	8	cluster_8	0.9571
188	Spectrogram 1	1	397.000000	397.500000	0	0	noise	cluster_noise	0.0000
189	Spectrogram 1	1	397.250000	398.500000	0	0	8	cluster_8	1.0000
190	Spectrogram 1	1	398.250000	398.750000	0	0	3	cluster_3	1.0000
191	Spectrogram 1	1	398.500000	404.500000	0	0	8	cluster_8	0.9796
192	Spectrogram 1	1	404.250000	405.250000	0	0	noise	cluster_noise	0.0000
193	Spectrogram 1	1	405.000000	405.500000	0	0	22	cluster_22	0.9710
194	Spectrogram 1	1	405.250000	407.000000	0	0	noise	cluster_noise	0.0000
195	Spectrogram 1	1	406.750000	407.250000	0	0	17	cluster_17	0.8835
196	Spectrogram 1	1	407.000000	407.750000	0	0	noise	cluster_noise	0.0000
197	Spectrogram 1	1	407.500000	411.000000	0	0	8	cluster_8	0.9833
198	Spectrogram 1	1	410.750000	411.250000	0	0	noise	cluster_noise	0.0000
199	Spectrogram 1	1	411.000000	411.750000	0	0	9	cluster_9	0.7558
200	Spectrogram 1	1	411.500000	412.250000	0	0	noise	cluster_noise	0.0000
201	Spectrogram 1	1	412.000000	416.500000	0	0	8	cluster_8	0.9921
202	Spectrogram 1	1	417.000000	417.750000	0	0	noise	cluster_noise	0.0000
203	Spectrogram 1	1	417.500000	418.000000	0	0	20	cluster_20	0.5600
204	Spectrogram 1	1	417.750000	418.750000	0	0	noise	cluster_noise	0.0000
205	Spectrogram 1	1	418.500000	419.000000	0	0	17	cluster_17	0.8932
206	Spectrogram 1	1	418.750000	422.250000	0	0	8	cluster_8	0.9929
207	Spectrogram 1	1	422.000000	422.500000	0	0	noise	cluster_noise	0.0000
208	Spectrogram 1	1	422.250000	423.500000	0	0	9	cluster_9	0.7786
209	Spectrogram 1	1	427.000000	428.500000	0	0	8	cluster_8	1.0000
210	Spectrogram 1	1	430.000000	430.500000	0	0	noise	cluster_noise	0.0000
211	Spectrogram 1	1	430.250000	431.250000	0	0	17	cluster_17	0.9354
212	Spectrogram 1	1	431.000000	433.500000	0	0	8	cluster_8	0.9876
213	Spectrogram 1	1	433.250000	435.500000	0	0	0	cluster_0	0.9000
214	Spectrogram 1	1	435.250000	435.750000	0	0	17	cluster_17	1.0000
215	Spectrogram 1	1	435.500000	436.000000	0	0	noise	cluster_noise	0.0000
216	Spectrogram 1	1	435.750000	436.500000	0	0	8	cluster_8	1.0000
217	Spectrogram 1	1	437.000000	440.250000	0	0	0	cluster_0	0.9133
218	Spectrogram 1	1	440.000000	443.250000	0	0	8	cluster_8	1.0000
219	Spectrogram 1	1	443.000000	443.500000	0	0	noise	cluster_noise	0.0000
220	Spectrogram 1	1	443.250000	444.500000	0	0	8	cluster_8	1.0000
221	Spectrogram 1	1	444.250000	444.750000	0	0	noise	cluster_noise	0.0000
222	Spectrogram 1	1	444.500000	446.750000	0	0	8	cluster_8	0.9653
223	Spectrogram 1	1	446.500000	447.000000	0	0	noise	cluster_noise	0.0000
224	Spectrogram 1	1	446.750000	447.500000	0	0	8	cluster_8	1.0000
225	Spectrogram 1	1	447.250000	447.750000	0	0	noise	cluster_noise	0.0000
226	Spectrogram 1	1	447.500000	448.500000	0	0	8	cluster_8	0.9438
227	Spectrogram 1	1	448.250000	449.500000	0	0	0	cluster_0	0.8897
228	Spectrogram 1	1	449.250000	450.000000	0	0	noise	cluster_noise	0.0000
229	Spectrogram 1	1	449.750000	450.250000	0	0	0	cluster_0	0.5062
230	Spectrogram 1	1	450.000000	452.000000	0	0	8	cluster_8	0.9726
231	Spectrogram 1	1	451.750000	453.750000	0	0	0	cluster_0	0.7074
232	Spectrogram 1	1	453.500000	454.000000	0	0	noise	cluster_noise	0.0000
233	Spectrogram 1	1	453.750000	454.500000	0	0	0	cluster_0	0.9797
234	Spectrogram 1	1	456.000000	460.750000	0	0	8	cluster_8	0.9879
235	Spectrogram 1	1	460.500000	461.000000	0	0	noise	cluster_noise	0.0000
236	Spectrogram 1	1	460.750000	461.500000	0	0	8	cluster_8	1.0000
237	Spectrogram 1	1	461.250000	461.750000	0	0	noise	cluster_noise	0.0000
238	Spectrogram 1	1	461.500000	462.500000	0	0	8	cluster_8	1.0000
239	Spectrogram 1	1	462.250000	462.750000	0	0	3	cluster_3	1.0000
240	Spectrogram 1	1	462.500000	463.250000	0	0	8	cluster_8	1.0000
241	Spectrogram 1	1	463.000000	463.500000	0	0	3	cluster_3	1.0000
242	Spectrogram 1	1	463.250000	464.000000	0	0	8	cluster_8	1.0000
243	Spectrogram 1	1	463.750000	464.250000	0	0	3	cluster_3	1.0000
244	Spectrogram 1	1	464.000000	465.000000	0	0	8	cluster_8	1.0000
245	Spectrogram 1	1	464.750000	465.250000	0	0	3	cluster_3	1.0000
246	Spectrogram 1	1	465.000000	465.750000	0	0	8	cluster_8	1.0000
247	Spectrogram 1	1	465.500000	466.000000	0	0	3	cluster_3	1.0000
248	Spectrogram 1	1	465.750000	466.500000	0	0	8	cluster_8	1.0000
249	Spectrogram 1	1	466.250000	467.000000	0	0	3	cluster_3	0.9376
250	Spectrogram 1	1	466.750000	467.750000	0	0	8	cluster_8	1.0000
251	Spectrogram 1	1	467.500000	468.000000	0	0	noise	cluster_noise	0.0000
252	Spectrogram 1	1	467.750000	468.500000	0	0	8	cluster_8	1.0000
253	Spectrogram 1	1	468.250000	469.250000	0	0	0	cluster_0	0.7533
254	Spectrogram 1	1	469.000000	469.500000	0	0	noise	cluster_noise	0.0000
255	Spectrogram 1	1	469.250000	472.000000	0	0	8	cluster_8	0.9902
256	Spectrogram 1	1	471.750000	472.250000	0	0	noise	cluster_noise	0.0000
257	Spectrogram 1	1	472.000000	472.500000	0	0	0	cluster_0	0.8607
258	Spectrogram 1	1	473.000000	473.750000	0	0	8	cluster_8	0.9606
259	Spectrogram 1	1	473.500000	474.250000	0	0	noise	cluster_noise	0.0000
260	Spectrogram 1	1	474.000000	475.250000	0	0	8	cluster_8	1.0000
261	Spectrogram 1	1	475.000000	475.500000	0	0	3	cluster_3	1.0000
262	Spectrogram 1	1	475.250000	477.250000	0	0	8	cluster_8	1.0000
263	Spectrogram 1	1	477.000000	477.500000	0	0	3	cluster_3	1.0000
264	Spectrogram 1	1	477.250000	481.250000	0	0	8	cluster_8	0.9923
265	Spectrogram 1	1	481.000000	481.500000	0	0	3	cluster_3	1.0000
266	Spectrogram 1	1	481.250000	482.000000	0	0	8	cluster_8	1.0000
267	Spectrogram 1	1	481.750000	482.250000	0	0	3	cluster_3	1.0000
268	Spectrogram 1	1	482.000000	483.000000	0	0	8	cluster_8	1.0000
269	Spectrogram 1	1	482.750000	483.250000	0	0	3	cluster_3	1.0000
270	Spectrogram 1	1	483.000000	486.250000	0	0	8	cluster_8	0.9728
271	Spectrogram 1	1	486.000000	486.500000	0	0	noise	cluster_noise	0.0000
272	Spectrogram 1	1	486.250000	487.500000	0	0	8	cluster_8	0.9693
273	Spectrogram 1	1	487.250000	487.750000	0	0	noise	cluster_noise	0.0000
274	Spectrogram 1	1	487.500000	488.500000	0	0	0	cluster_0	0.8956
275	Spectrogram 1	1	488.250000	491.250000	0	0	8	cluster_8	0.9839
276	Spectrogram 1	1	491.000000	492.250000	0	0	0	cluster_0	0.7462
277	Spectrogram 1	1	492.000000	492.500000	0	0	noise	cluster_noise	0.0000
278	Spectrogram 1	1	492.250000	493.500000	0	0	8	cluster_8	0.9242
279	Spectrogram 1	1	494.000000	494.500000	0	0	3	cluster_3	1.0000
280	Spectrogram 1	1	494.250000	496.250000	0	0	8	cluster_8	0.9899
281	Spectrogram 1	1	496.000000	496.500000	0	0	3	cluster_3	1.0000
282	Spectrogram 1	1	496.250000	497.000000	0	0	8	cluster_8	0.9562
283	Spectrogram 1	1	496.750000	497.250000	0	0	3	cluster_3	1.0000
284	Spectrogram 1	1	497.000000	497.750000	0	0	noise	cluster_noise	0.0000
285	Spectrogram 1	1	497.500000	499.500000	0	0	8	cluster_8	0.9854
286	Spectrogram 1	1	499.250000	499.750000	0	0	noise	cluster_noise	0.0000
287	Spectrogram 1	1	499.500000	501.250000	0	0	8	cluster_8	0.9787
288	Spectrogram 1	1	501.000000	501.750000	0	0	3	cluster_3	0.9323
289	Spectrogram 1	1	501.500000	502.250000	0	0	noise	cluster_noise	0.0000
290	Spectrogram 1	1	502.000000	502.500000	0	0	8	cluster_8	0.9119
291	Spectrogram 1	1	502.250000	502.750000	0	0	noise	cluster_noise	0.0000
292	Spectrogram 1	1	502.500000	503.000000	0	0	3	cluster_3	1.0000
293	Spectrogram 1	1	502.750000	503.250000	0	0	8	cluster_8	1.0000
294	Spectrogram 1	1	503.000000	503.500000	0	0	noise	cluster_noise	0.0000
295	Spectrogram 1	1	503.250000	503.750000	0	0	3	cluster_3	1.0000
296	Spectrogram 1	1	503.500000	504.000000	0	0	noise	cluster_noise	0.0000
297	Spectrogram 1	1	503.750000	504.500000	0	0	3	cluster_3	0.8950
298	Spectrogram 1	1	504.250000	506.000000	0	0	8	cluster_8	0.9749
299	Spectrogram 1	1	505.750000	506.500000	0	0	3	cluster_3	1.0000
300	Spectrogram 1	1	507.000000	509.000000	0	0	8	cluster_8	0.9832
301	Spectrogram 1	1	508.750000	509.500000	0	0	3	cluster_3	1.0000
302	Spectrogram 1	1	509.250000	512.000000	0	0	8	cluster_8	0.9683
303	Spectrogram 1	1	511.750000	512.250000	0	0	3	cluster_3	1.0000
304	Spectrogram 1	1	512.000000	512.500000	0	0	noise	cluster_noise	0.0000
305	Spectrogram 1	1	512.250000	513.000000	0	0	8	cluster_8	0.9169
306	Spectrogram 1	1	512.750000	513.250000	0	0	noise	cluster_noise	0.0000
307	Spectrogram 1	1	513.000000	513.750000	0	0	10	cluster_10	0.7620
308	Spectrogram 1	1	513.500000	514.000000	0	0	noise	cluster_noise	0.0000
309	Spectrogram 1	1	513.750000	514.250000	0	0	11	cluster_11	0.3787
310	Spectrogram 1	1	514.000000	514.500000	0	0	noise	cluster_noise	0.0000
311	Spectrogram 1	1	514.250000	515.750000	0	0	8	cluster_8	0.9729
312	Spectrogram 1	1	515.500000	516.000000	0	0	10	cluster_10	0.8836
313	Spectrogram 1	1	515.750000	517.000000	0	0	noise	cluster_noise	0.0000
314	Spectrogram 1	1	516.750000	517.250000	0	0	10	cluster_10	0.4636
315	Spectrogram 1	1	517.000000	517.750000	0	0	noise	cluster_noise	0.0000
316	Spectrogram 1	1	517.500000	518.000000	0	0	8	cluster_8	1.0000
317	Spectrogram 1	1	517.750000	520.000000	0	0	noise	cluster_noise	0.0000
318	Spectrogram 1	1	519.750000	520.250000	0	0	10	cluster_10	0.4495
319	Spectrogram 1	1	520.000000	521.500000	0	0	noise	cluster_noise	0.0000
320	Spectrogram 1	1	526.000000	526.750000	0	0	8	cluster_8	0.9295
321	Spectrogram 1	1	526.500000	527.500000	0	0	3	cluster_3	0.9148
322	Spectrogram 1	1	537.000000	537.500000	0	0	10	cluster_10	0.5898
323	Spectrogram 1	1	537.250000	538.000000	0	0	noise	cluster_noise	0.0000
324	Spectrogram 1	1	537.750000	538.250000	0	0	11	cluster_11	0.3810
325	Spectrogram 1	1	538.000000	538.750000	0	0	noise	cluster_noise	0.0000
326	Spectrogram 1	1	538.500000	539.500000	0	0	8	cluster_8	0.9513
327	Spectrogram 1	1	540.000000	540.500000	0	0	noise	cluster_noise	0.0000
328	Spectrogram 1	1	540.250000	541.500000	0	0	10	cluster_10	0.8244
329	Spectrogram 1	1	554.000000	555.000000	0	0	3	cluster_3	0.8965
330	Spectrogram 1	1	554.750000	555.250000	0	0	1	cluster_1	0.9465
331	Spectrogram 1	1	555.000000	555.500000	0	0	3	cluster_3	0.7373
332	Spectrogram 1	1	556.000000	557.000000	0	0	8	cluster_8	1.0000
333	Spectrogram 1	1	556.750000	557.750000	0	0	3	cluster_3	1.0000
334	Spectrogram 1	1	557.500000	558.000000	0	0	2	cluster_2	0.8142
335	Spectrogram 1	1	557.750000	558.250000	0	0	3	cluster_3	0.8069
336	Spectrogram 1	1	558.000000	558.500000	0	0	1	cluster_1	0.5537
337	Spectrogram 1	1	558.250000	558.750000	0	0	noise	cluster_noise	0.0000
338	Spectrogram 1	1	558.500000	560.000000	0	0	8	cluster_8	1.0000
339	Spectrogram 1	1	559.750000	561.000000	0	0	3	cluster_3	0.9804
340	Spectrogram 1	1	560.750000	561.250000	0	0	1	cluster_1	0.5969
341	Spectrogram 1	1	561.000000	564.500000	0	0	3	cluster_3	0.8384
