Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
78	Spectrogram 1	1	287.750000	288.500000	0	0	noise	cluster_noise	0.0000
79	Spectrogram 1	1	288.250000	289.250000	0	0	7	cluster_7	0.6082
80	Spectrogram 1	1	289.000000	291.250000	0	0	noise	cluster_noise	0.0000
81	Spectrogram 1	1	291.000000	293.250000	0	0	2	cluster_2	0.9620
82	Spectrogram 1	1	293.000000	293.500000	0	0	6	cluster_6	0.9934
83	Spectrogram 1	1	293.250000	294.750000	0	0	5	cluster_5	0.7114
84	Spectrogram 1	1	294.500000	295.000000	0	0	noise	cluster_noise	0.0000
85	Spectrogram 1	1	294.750000	296.500000	0	0	2	cluster_2	1.0000
86	Spectrogram 1	1	296.250000	296.750000	0	0	noise	cluster_noise	0.0000
87	Spectrogram 1	1	296.500000	297.500000	0	0	5	cluster_5	0.7661
88	Spectrogram 1	1	297.250000	297.750000	0	0	noise	cluster_noise	0.0000
89	Spectrogram 1	1	297.500000	299.500000	0	0	2	cluster_2	1.0000
90	Spectrogram 1	1	299.250000	300.500000	0	0	5	cluster_5	0.7603
91	Spectrogram 1	1	300.250000	302.250000	0	0	noise	cluster_noise	0.0000
92	Spectrogram 1	1	302.000000	302.750000	0	0	9	cluster_9	0.9875
93	Spectrogram 1	1	302.500000	303.250000	0	0	noise	cluster_noise	0.0000
94	Spectrogram 1	1	303.000000	303.500000	0	0	5	cluster_5	0.3985
95	Spectrogram 1	1	303.250000	305.500000	0	0	2	cluster_2	0.9726
96	Spectrogram 1	1	305.250000	305.750000	0	0	5	cluster_5	0.7691
97	Spectrogram 1	1	305.500000	306.000000	0	0	6	cluster_6	0.9664
98	Spectrogram 1	1	305.750000	307.250000	0	0	5	cluster_5	0.9483
99	Spectrogram 1	1	307.000000	307.500000	0	0	noise	cluster_noise	0.0000
100	Spectrogram 1	1	307.250000	309.250000	0	0	2	cluster_2	0.9188
101	Spectrogram 1	1	309.000000	310.000000	0	0	5	cluster_5	0.7190
102	Spectrogram 1	1	309.750000	310.250000	0	0	noise	cluster_noise	0.0000
103	Spectrogram 1	1	310.000000	312.250000	0	0	2	cluster_2	0.9724
104	Spectrogram 1	1	312.000000	312.500000	0	0	5	cluster_5	0.6750
105	Spectrogram 1	1	312.250000	312.750000	0	0	6	cluster_6	1.0000
106	Spectrogram 1	1	312.500000	313.250000	0	0	5	cluster_5	0.8323
107	Spectrogram 1	1	313.000000	314.000000	0	0	noise	cluster_noise	0.0000
108	Spectrogram 1	1	313.750000	315.250000	0	0	8	cluster_8	0.8592
109	Spectrogram 1	1	315.000000	315.750000	0	0	noise	cluster_noise	0.0000
110	Spectrogram 1	1	315.500000	316.000000	0	0	9	cluster_9	1.0000
111	Spectrogram 1	1	315.750000	316.250000	0	0	noise	cluster_noise	0.0000
112	Spectrogram 1	1	316.000000	316.750000	0	0	5	cluster_5	0.8355
113	Spectrogram 1	1	316.500000	317.000000	0	0	noise	cluster_noise	0.0000
114	Spectrogram 1	1	316.750000	318.750000	0	0	2	cluster_2	0.9861
115	Spectrogram 1	1	318.500000	319.000000	0	0	6	cluster_6	0.8830
116	Spectrogram 1	1	318.750000	319.250000	0	0	noise	cluster_noise	0.0000
117	Spectrogram 1	1	319.000000	320.250000	0	0	5	cluster_5	0.7456
118	Spectrogram 1	1	320.000000	320.500000	0	0	noise	cluster_noise	0.0000
119	Spectrogram 1	1	320.250000	322.500000	0	0	2	cluster_2	0.9921
120	Spectrogram 1	1	322.250000	322.750000	0	0	5	cluster_5	0.6218
121	Spectrogram 1	1	322.500000	323.250000	0	0	noise	cluster_noise	0.0000
122	Spectrogram 1	1	323.000000	325.250000	0	0	2	cluster_2	0.9805
123	Spectrogram 1	1	325.000000	326.250000	0	0	5	cluster_5	0.6988
124	Spectrogram 1	1	326.000000	329.500000	0	0	noise	cluster_noise	0.0000
125	Spectrogram 1	1	329.250000	331.250000	0	0	2	cluster_2	0.9745
126	Spectrogram 1	1	331.000000	331.500000	0	0	6	cluster_6	1.0000
127	Spectrogram 1	1	331.250000	332.000000	0	0	2	cluster_2	1.0000
128	Spectrogram 1	1	331.750000	333.250000	0	0	5	cluster_5	0.8846
129	Spectrogram 1	1	333.000000	333.500000	0	0	noise	cluster_noise	0.0000
130	Spectrogram 1	1	333.250000	334.000000	0	0	7	cluster_7	0.6295
131	Spectrogram 1	1	333.750000	334.250000	0	0	noise	cluster_noise	0.0000
132	Spectrogram 1	1	334.000000	334.500000	0	0	7	cluster_7	0.6226
133	Spectrogram 1	1	334.250000	335.750000	0	0	noise	cluster_noise	0.0000
134	Spectrogram 1	1	335.500000	336.250000	0	0	9	cluster_9	0.9622
135	Spectrogram 1	1	336.000000	336.500000	0	0	noise	cluster_noise	0.0000
136	Spectrogram 1	1	336.250000	337.750000	0	0	5	cluster_5	0.6926
